Time,Angle
0.033333333,-29.82742586
0.066666667,-58.38911274
0.1,1.980725841
0.133333333,-12.827127
0.166666667,2.951433601
0.2,18.92647436
0.233333333,-63.91349844
0.266666667,18.97100717
0.3,58.41858629
0.333333333,46.25726555
0.366666667,39.02787423
0.4,37.07260056
0.433333333,26.46341874
0.466666667,13.58839659
0.5,-2.889231699
0.533333333,-70.58417031
0.566666667,-74.19965638
0.6,-4.318017919
0.633333333,-5.115157617
0.666666667,8.979005088
0.7,30.47713861
0.733333333,-10.69038605
0.766666667,48.05944239
0.8,50.01343991
0.833333333,43.6139575
0.866666667,33.47308192
0.9,32.16237255
0.933333333,20.29639957
0.966666667,7.399547505
1,-6.516842826
1.033333333,-51.67038272
1.066666667,-99.20868252
1.1,-186.8115829
1.133333333,-174.4341917
1.166666667,-158.4770482
1.2,-224.0930466
1.233333333,-142.9903175
1.266666667,-122.6499972
1.3,-132.2513286
1.333333333,-145.6518508
1.366666667,-153.4626121
1.4,-156.0287857
1.433333333,-170.5511098
1.466666667,-185.4450263
1.5,-234.0474324
1.533333333,-258.0265871
1.566666667,-211.9214967
1.6,-185.5114057
1.633333333,-167.1183628
1.666666667,-142.5184466
1.7,-167.7289373
1.733333333,-123.9609023
1.766666667,-129.5076569
1.8,-138.7174344
1.833333333,-151.9948481
1.866666667,-150.2035771
1.9,-163.5412536
1.933333333,-177.9920922
1.966666667,-200.4714006
2,-247.5377673
2.033333333,-268.3025497
2.066666667,-193.7757977
2.1,-176.0660959
2.133333333,-160.7631894
2.166666667,-234.44919
2.2,-147.8169647
2.233333333,-122.144501
2.266666667,-132.4962137
2.3,-142.0152236
2.333333333,-147.7116503
2.366666667,-154.844109
2.4,-168.0413688
2.433333333,-182.8298722
2.466666667,-241.4893292
2.5,-257.0177437
2.533333333,-201.4895048
2.566666667,-188.6017303
2.6,-171.5509396
2.633333333,-151.0504702
2.666666667,-201.1254338
2.7,-138.2701054
2.733333333,-125.7961871
2.766666667,-136.2786251
2.8,-145.6913533
2.833333333,-147.0404485
2.866666667,-159.6506447
2.9,-173.1668984
2.933333333,-209.8718485
2.966666667,-248.6321114
3,-274.656862
3.033333333,-185.401623
3.066666667,-173.3735921
3.1,-158.2735736
3.133333333,-225.6068019
3.166666667,-143.7812349
3.2,-126.4135995
3.233333333,-133.0839492
3.266666667,-142.1905574
3.3,-151.8363906
3.333333333,-155.1461579
3.366666667,-168.2986537
3.4,-179.1382822
3.433333333,-195.0006813
3.466666667,-241.2973906
3.5,-191.0064698
3.533333333,-185.2363475
3.566666667,-167.5473163
3.6,-144.83612
3.633333333,-174.6745259
3.666666667,-128.9999603
3.7,-128.8125087
3.733333333,-139.0242761
3.766666667,-152.8131238
3.8,-149.336519
3.833333333,-162.7937927
3.866666667,-176.9560041
3.9,-198.3925529
3.933333333,-246.1524825
3.966666667,-268.8941765
4,-193.3824495
4.033333333,-175.8241416
4.066666667,-160.4829819
4.1,-234.8346379
4.133333333,-149.5785685
4.166666667,-123.3914275
4.2,-132.0401932
4.233333333,-140.5270505
4.266666667,-148.9504179
4.3,-153.3053255
4.333333333,-165.9701693
4.366666667,-178.6677034
4.4,-199.8037011
4.433333333,-237.1416808
4.466666667,-182.1970448
4.5,-192.2821719
4.533333333,-175.6091988
4.566666667,-159.0093881
4.6,-235.9711651
4.633333333,-155.5083749
4.666666667,-121.2858989
4.7,-134.7660458
4.733333333,-143.7581369
4.766666667,-144.517961
4.8,-155.6855422
4.833333333,-169.046841
4.866666667,-188.2904094
4.9,-251.089184
4.933333333,-260.5311201
4.966666667,-180.9495098
5,-176.6204625
