Time,Angle
0.033333333,11.8196968
0.066666667,46.87194429
0.1,13.6482869
0.133333333,-16.44537318
0.166666667,-47.83060175
0.2,-57.62219426
0.233333333,-53.50008993
0.266666667,-137.2958907
0.3,-137.2922389
0.333333333,-147.7994139
0.366666667,-146.2678297
0.4,-132.6124728
0.433333333,-149.6286938
0.466666667,-143.8188958
0.5,-146.8936278
0.533333333,-168.3196417
0.566666667,-203.4769892
0.6,-198.6248833
0.633333333,-156.6587356
0.666666667,-142.4212322
0.7,-119.9771178
0.733333333,-111.0085473
0.766666667,-120.0034253
0.8,-123.4526109
0.833333333,-135.4327907
0.866666667,-146.1015926
0.9,-165.8095764
0.933333333,-182.7812736
0.966666667,-224.755926
1,-264.41672
1.033333333,-253.5114817
1.066666667,-309.1012728
1.1,-304.1650577
1.133333333,-317.5482277
1.166666667,-335.4060589
1.2,-336.9249854
1.233333333,-321.5260095
1.266666667,-332.0194565
1.3,-337.3777168
1.333333333,-339.205968
1.366666667,-354.102848
1.4,-302.1071395
1.433333333,-326.7119667
1.466666667,-316.2110938
1.5,-295.6103186
1.533333333,-300.8347822
1.566666667,-323.0531417
1.6,-315.2547146
1.633333333,-317.7940592
1.666666667,-344.6742292
1.7,-368.1914434
1.733333333,-397.5939398
1.766666667,-424.888643
1.8,-416.8875494
1.833333333,-486.6431501
1.866666667,-495.8476428
1.9,-509.1470266
1.933333333,-503.3802246
1.966666667,-499.6966172
2,-509.6543678
2.033333333,-504.5848103
2.066666667,-505.062888
2.1,-514.7172271
2.133333333,-524.7005231
2.166666667,-489.9247894
2.2,-500.4635935
2.233333333,-489.5938129
2.266666667,-476.3111201
2.3,-479.590629
2.333333333,-492.308085
2.366666667,-493.5259044
2.4,-491.6884908
2.433333333,-518.9270097
2.466666667,-535.9351048
2.5,-553.0284835
2.533333333,-593.5278478
2.566666667,-615.361591
2.6,-609.4108965
2.633333333,-671.6793895
2.666666667,-668.5648883
2.7,-679.9817659
2.733333333,-697.5582797
2.766666667,-707.1420764
2.8,-681.1201472
2.833333333,-693.7720549
2.866666667,-697.8155315
2.9,-701.9950735
2.933333333,-703.0761612
2.966666667,-669.7364246
3,-683.0643723
3.033333333,-672.604936
3.066666667,-653.7458885
3.1,-663.800509
3.133333333,-688.0176693
3.166666667,-654.518321
3.2,-681.3679491
3.233333333,-710.2871883
3.266666667,-736.8252226
3.3,-769.1745805
3.333333333,-782.3308083
3.366666667,-778.4253135
3.4,-857.2148973
3.433333333,-858.8114756
3.466666667,-868.2087456
3.5,-857.356964
3.533333333,-845.5290143
3.566666667,-869.381839
3.6,-863.9420715
3.633333333,-867.1565195
3.666666667,-889.1748917
3.7,-979.1016206
3.733333333,-1068.844589
3.766666667,-1046.78762
3.8,-1041.247411
3.833333333,-1012.690874
3.866666667,-1018.710427
3.9,-1027.777894
3.933333333,-1039.023018
3.966666667,-1034.137438
4,-1058.271482
4.033333333,-1075.450855
4.066666667,-1094.192812
4.1,-1140.255343
4.133333333,-1159.851242
4.166666667,-1168.801473
4.2,-1208.268003
4.233333333,-1209.412982
