Time,Angle
0.033333333,85.58535109
0.066666667,77.50407733
0.1,63.25004491
0.133333333,36.88807671
0.166666667,20.5463243
0.2,27.96025092
0.233333333,21.51380799
0.266666667,13.24467381
0.3,3.895339539
0.333333333,-5.608792569
0.366666667,-12.02904794
0.4,-10.32789197
0.433333333,-28.79685866
0.466666667,-40.3559977
0.5,-37.54732117
0.533333333,-34.5841846
0.566666667,-33.43218728
0.6,-38.37603273
0.633333333,-52.12104155
0.666666667,-78.69469393
0.7,-95.90994259
0.733333333,-109.1245072
0.766666667,-133.370705
0.8,-159.5535479
0.833333333,-153.5267261
0.866666667,-155.2985929
0.9,-161.4201371
0.933333333,-169.27708
0.966666667,-177.5678236
1,-182.5968602
1.033333333,-179.6391569
1.066666667,-186.1722308
1.1,-205.5639608
1.133333333,-215.8610013
1.166666667,-213.9916183
1.2,-210.1187758
1.233333333,-208.1678873
1.266666667,-218.6005857
1.3,-240.7863629
1.333333333,-274.3417729
1.366666667,-283.7548777
1.4,-299.5997071
1.433333333,-327.436555
1.466666667,-335.7476824
1.5,-334.5788688
1.533333333,-342.3452423
1.566666667,-351.1664997
1.6,-360.7844006
1.633333333,-369.7973624
1.666666667,-370.8169754
1.7,-379.1590913
1.733333333,-397.2969843
1.766666667,-399.9144331
1.8,-396.795345
1.833333333,-396.1349637
1.866666667,-399.3162402
1.9,-403.1522591
1.933333333,-419.4833914
1.966666667,-450.315206
2,-459.1810171
2.033333333,-477.2435474
2.066666667,-506.1340575
2.1,-524.3151108
2.133333333,-513.209911
2.166666667,-519.2927893
2.2,-527.3335934
2.233333333,-536.5263358
2.266666667,-544.611082
2.3,-549.657772
2.333333333,-547.8336724
2.366666667,-563.2734483
2.4,-576.8969796
2.433333333,-577.2273014
2.466666667,-574.66991
2.5,-572.8324754
2.533333333,-577.8309652
2.566666667,-592.0787081
2.6,-615.2694997
2.633333333,-634.8654708
2.666666667,-647.3126738
2.7,-669.7644815
2.733333333,-696.8277441
2.766666667,-694.3693091
2.8,-696.263617
2.833333333,-702.8648681
2.866666667,-711.0219302
2.9,-719.9612404
2.933333333,-726.0417289
2.966666667,-724.8975682
3,-734.044035
3.033333333,-752.0269492
3.066666667,-758.4735058
3.1,-755.9520909
3.133333333,-754.0334241
3.166666667,-755.3342355
3.2,-764.3617003
3.233333333,-783.3481265
3.266666667,-812.4752436
3.3,-821.2534119
3.333333333,-838.7006161
3.366666667,-867.1079196
3.4,-880.5858278
3.433333333,-874.5949323
3.466666667,-881.5725963
3.5,-890.1084115
3.533333333,-899.5812822
3.566666667,-908.6333133
3.6,-912.0573782
3.633333333,-916.8707818
3.666666667,-934.9509481
3.7,-939.7735506
3.733333333,-936.7690408
3.766666667,-936.2693415
3.8,-939.6340695
3.833333333,-944.6826768
3.866666667,-960.5086344
3.9,-991.47869
3.933333333,-1000.566191
3.966666667,-1018.537857
4,-1047.77997
4.033333333,-1060.882941
4.066666667,-1055.846319
4.1,-1063.298353
4.133333333,-1073.520958
4.166666667,-1084.691749
4.2,-1095.840412
4.233333333,-1103.100817
4.266666667,-1110.888354
4.3,-1124.160789
4.333333333,-1120.047146
4.366666667,-1118.429267
4.4,-1120.111559
4.433333333,-1125.466984
4.466666667,-1127.565762
4.5,-1143.855248
4.533333333,-1170.473138
4.566666667,-1182.143456
4.6,-1204.179349
4.633333333,-1232.281552
4.666666667,-1236.163706
4.7,-1235.943029
4.733333333,-1243.376074
4.766666667,-1253.809596
4.8,-1265.177365
4.833333333,-1274.758975
4.866666667,-1278.58624
4.9,-1288.060902
4.933333333,-1302.042333
4.966666667,-1301.281588
5,-1298.071295
5.033333333,-1297.082506
5.066666667,-1300.074658
5.1,-1304.178273
5.133333333,-1316.312245
5.166666667,-1337.432133
5.2,-1354.946959
5.233333333,-1373.033842
5.266666667,-1399.6015
5.3,-1418.067684
5.333333333,-1410.813348
5.366666667,-1418.249916
5.4,-1426.512327
5.433333333,-1436.236775
5.466666667,-1444.558426
5.5,-1449.13588
5.533333333,-1456.206537
5.566666667,-1473.107445
5.6,-1482.237533
5.633333333,-1479.937856
5.666666667,-1478.282204
5.7,-1480.25584
5.733333333,-1486.182374
5.766666667,-1498.077515
5.8,-1528.628054
5.833333333,-1536.920035
5.866666667,-1552.348534
5.9,-1577.917887
5.933333333,-1599.012203
5.966666667,-1591.205583
6,-1598.786474
6.033333333,-1607.499725
6.066666667,-1617.653254
6.1,-1627.772283
6.133333333,-1633.527819
6.166666667,-1639.702643
6.2,-1657.819144
6.233333333,-1662.50933
6.266666667,-1659.246034
6.3,-1659.030094
6.333333333,-1664.194769
6.366666667,-1668.988767
6.4,-1683.951889
6.433333333,-1712.806417
6.466666667,-1722.184412
6.5,-1739.585065
6.533333333,-1767.741325
6.566666667,-1779.141213
6.6,-1774.159209
6.633333333,-1781.079935
6.666666667,-1790.512652
6.7,-1801.320116
6.733333333,-1811.715847
6.766666667,-1816.751219
6.8,-1823.241709
6.833333333,-1840.911057
6.866666667,-1841.543564
6.9,-1838.321713
6.933333333,-1837.389274
6.966666667,-1843.241919
7,-1848.308008
7.033333333,-1867.166973
7.066666667,-1893.283361
7.1,-1903.604016
7.133333333,-1922.608904
7.166666667,-1951.221144
7.2,-1957.827265
7.233333333,-1954.845253
7.266666667,-1961.289101
7.3,-1970.393623
7.333333333,-1980.77018
7.366666667,-1990.082515
7.4,-1993.607207
7.433333333,-1998.892268
7.466666667,-2017.662595
7.5,-2020.809106
7.533333333,-2017.210344
7.566666667,-2015.088145
7.6,-2019.365513
