Time 305,Angle 305
1.04,-3.038261373
1.05,-3.058374142
1.06,-3.077738666
1.07,-3.096348403
1.08,-3.114197397
1.09,-3.131280287
1.1,-3.147592329
1.11,-3.163129404
1.12,-3.177888026
1.13,-3.191865345
1.14,-3.205059149
1.15,-3.217467857
1.16,-3.229090516
1.17,-3.239926784
1.18,-3.249976924
1.19,-3.259241781
1.2,-3.267722767
1.21,-3.275421842
1.22,-3.282341489
1.23,-3.288484698
1.24,-3.293854941
1.25,-3.298456149
1.26,-3.302292693
1.27,-3.305369366
1.28,-3.307691362
1.29,-3.309264258
1.3,-3.310093998
1.31,-3.310186879
1.32,-3.309549539
1.33,-3.308188944
1.34,-3.306112378
1.35,-3.303327436
1.36,-3.299842013
1.37,-3.295664301
1.38,-3.290802784
1.39,-3.285266226
1.4,-3.279063673
1.41,-3.272204445
1.42,-3.26469813
1.43,-3.256554579
1.44,-3.247783902
1.45,-3.238396454
1.46,-3.228402832
1.47,-3.217813864
1.48,-3.206640599
1.49,-3.19489429
1.5,-3.182586383
1.51,-3.169728504
1.52,-3.156332436
1.53,-3.142410108
1.54,-3.127973571
1.55,-3.113034978
1.56,-3.097606566
1.57,-3.081700635
1.58,-3.065329521
1.59,-3.048505584
1.6,-3.031241177
1.61,-3.013548634
1.62,-2.995440245
1.63,-2.976928238
1.64,-2.958024768
1.65,-2.93874189
1.66,-2.919091558
1.67,-2.899085601
1.68,-2.878735719
1.69,-2.858053472
1.7,-2.837050272
1.71,-2.815737379
1.72,-2.794125893
1.73,-2.772226754
1.74,-2.750050739
1.75,-2.72760846
1.76,-2.704910359
1.77,-2.681966718
1.78,-2.658787643
1.79,-2.635383077
1.8,-2.611762789
1.81,-2.587936373
1.82,-2.56391325
1.83,-2.539702653
1.84,-2.515313632
1.85,-2.490755038
1.86,-2.46603552
1.87,-2.441163514
1.88,-2.416147229
1.89,-2.390994643
1.9,-2.365713486
1.91,-2.340311227
1.92,-2.314795067
1.93,-2.289171926
1.94,-2.263448429
1.95,-2.237630903
1.96,-2.211725366
1.97,-2.185737523
1.98,-2.159672762
1.99,-2.133536154
2,-2.107332452
2.01,-2.081066097
2.02,-2.054741228
2.03,-2.028361689
2.04,-2.001931041
2.05,-1.975452579
2.06,-1.948929346
2.07,-1.922364157
2.08,-1.895759621
2.09,-1.869118159
2.1,-1.842442031
2.11,-1.815733364
2.12,-1.788994178
2.13,-1.762226411
2.14,-1.735431947
2.15,-1.708612645
2.16,-1.681770365
2.17,-1.654906995
2.18,-1.628024475
2.19,-1.60112482
2.2,-1.574210148
2.21,-1.547282694
2.22,-1.520344832
2.23,-1.49339909
2.24,-1.466448164
2.25,-1.439494926
2.26,-1.412542429
2.27,-1.385593915
2.28,-1.358652806
2.29,-1.331722703
2.3,-1.304807371
2.31,-1.277910726
2.32,-1.251036813
2.33,-1.22418978
2.34,-1.197373849
2.35,-1.170593276
2.36,-1.143852318
2.37,-1.117155187
2.38,-1.090505999
2.39,-1.063908732
2.4,-1.037367173
2.41,-1.010884866
2.42,-0.984465063
2.43,-0.958110677
2.44,-0.931824234
2.45,-0.905607834
2.46,-0.879463114
2.47,-0.85339122
2.48,-0.82739278
2.49,-0.801467895
2.5,-0.775616127
2.51,-0.749836501
2.52,-0.724127516
2.53,-0.69848716
2.54,-0.67291294
2.55,-0.647401909
2.56,-0.621950706
2.57,-0.596555599
2.58,-0.571212534
2.59,-0.545917185
2.6,-0.520665009
2.61,-0.495451296
2.62,-0.470271227
2.63,-0.445119927
2.64,-0.419992514
2.65,-0.394884152
2.66,-0.369790094
2.67,-0.344705723
2.68,-0.319626597
2.69,-0.294548474
2.7,-0.269467348
2.71,-0.244379472
2.72,-0.219281377
2.73,-0.194169891
2.74,-0.169042143
2.75,-0.143895585
2.76,-0.118727984
2.77,-0.093537427
2.78,-0.068322324
2.79,-0.043081395
2.8,-0.017813672
2.81,0.007481513
2.82,0.032804536
2.83,0.05815549
2.84,0.083534196
2.85,0.108940216
2.86,0.13437286
2.87,0.159831198
2.88,0.185314067
2.89,0.210820089
2.9,0.236347667
2.91,0.261895001
2.92,0.287460095
2.93,0.313040756
2.94,0.338634607
2.95,0.364239088
2.96,0.389851456
2.97,0.415468797
2.98,0.441088024
2.99,0.466705878
3,0.492318937
3.01,0.517923618
3.02,0.543516177
3.03,0.569092722
3.04,0.594649213
3.05,0.620181472
3.06,0.645685195
3.07,0.671155953
3.08,0.696589215
3.09,0.721980351
3.1,0.747324653
3.11,0.772617348
3.12,0.797853614
3.13,0.823028599
3.14,0.848137436
3.15,0.873175268
3.16,0.898137258
3.17,0.923018613
3.18,0.947814602
3.19,0.97252057
3.2,0.997131954
3.21,1.021644301
3.22,1.046053276
3.23,1.070354677
3.24,1.094544442
3.25,1.118618656
3.26,1.142573553
3.27,1.166405525
3.28,1.190111113
3.29,1.21368701
3.3,1.237130053
3.31,1.260437219
3.32,1.283605608
3.33,1.30663244
3.34,1.329515031
3.35,1.352250785
3.36,1.374837169
3.37,1.397271699
3.38,1.419551913
3.39,1.441675348
3.4,1.463639519
3.41,1.485441892
3.42,1.507079852
3.43,1.528550684
3.44,1.549851537
3.45,1.5709794
3.46,1.59193107
3.47,1.612703127
3.48,1.633291901
3.49,1.653693448
3.5,1.673903521
3.51,1.693917547
3.52,1.713730599
3.53,1.733337376
3.54,1.752732184
3.55,1.771908916
3.56,1.790861037
3.57,1.809581578
3.58,1.828063121
3.59,1.846297795
3.6,1.864277282
3.61,1.881992814
3.62,1.899435184
3.63,1.916594753
3.64,1.933461477
3.65,1.950024915
3.66,1.966274263
3.67,1.982198381
3.68,1.997785823
3.69,2.013024875
3.7,2.027903596
3.71,2.042409854
3.72,2.056531381
3.73,2.070255808
3.74,2.083570719
3.75,2.096463695
3.76,2.108922368
3.77,2.120934462
3.78,2.132487845
3.79,2.143570572
3.8,2.154170936
3.81,2.164277501
3.82,2.173879152
3.83,2.182965128
3.84,2.191525058
3.85,2.199549
3.86,2.207027465
3.87,2.213951451
3.88,2.220312467
3.89,2.226102558
3.9,2.231314325
3.91,2.23594095
3.92,2.239976207
3.93,2.243414488
3.94,2.246250811
3.95,2.248480839
3.96,2.250100893
3.97,2.251107966
3.98,2.251499734
3.99,2.251274569
4,2.250431552
4.01,2.248970482
4.02,2.246891888
4.03,2.244197042
4.04,2.240887963
4.05,2.236967431
4.06,2.232438993
4.07,2.227306968
4.08,2.221576454
4.09,2.215253329
4.1,2.20834425
4.11,2.200856655
4.12,2.19279875
4.13,2.184179506
4.14,2.175008641
4.15,2.165296603
4.16,2.155054548
4.17,2.144294311
4.18,2.133028375
4.19,2.121269831
4.2,2.109032336
4.21,2.096330065
4.22,2.08317766
4.23,2.069590168
4.24,2.055582989
4.25,2.041171804
4.26,2.026372514
4.27,2.011201171
4.28,1.995673908
4.29,1.979806872
4.3,1.963616159
4.31,1.947117743
4.32,1.930327417
4.33,1.913260733
4.34,1.895932946
4.35,1.878358965
4.36,1.860553307
4.37,1.84253006
4.38,1.824302846
4.39,1.805884798
4.4,1.787288539
4.41,1.768526167
4.42,1.749609248
4.43,1.730548814
4.44,1.711355366
4.45,1.692038884
4.46,1.672608843
4.47,1.653074228
4.48,1.63344356
4.49,1.613724919
4.5,1.593925978
4.51,1.574054031
4.52,1.554116032
4.53,1.534118626
4.54,1.51406819
4.55,1.493970872
4.56,1.473832629
4.57,1.453659266
4.58,1.433456479
4.59,1.413229891
4.6,1.39298509
4.61,1.37272767
4.62,1.352463264
4.63,1.332197583
4.64,1.311936445
4.65,1.291685809
4.66,1.271451806
4.67,1.251240762
4.68,1.231059226
4.69,1.210913991
4.7,1.190812113
4.71,1.170760928
4.72,1.150768065
4.73,1.130841456
4.74,1.110989341
4.75,1.091220277
4.76,1.071543133
4.77,1.051967088
4.78,1.032501628
4.79,1.013156534
4.8,0.993941871
4.81,0.974867972
4.82,0.955945425
4.83,0.937185044
4.84,0.918597858
4.85,0.900195079
4.86,0.881988079
4.87,0.863988367
4.88,0.846207555
4.89,0.828657336
4.9,0.811349449
4.91,0.794295658
4.92,0.777507716
4.93,0.76099734
4.94,0.744776186
4.95,0.728855816
4.96,0.713247679
4.97,0.69796308
4.98,0.683013159
4.99,0.668408869
5,0.654160953
5.01,0.640279923
5.02,0.626776043
5.03,0.613659308
5.04,0.600939431
5.05,0.588625823
5.06,0.576727581
5.07,0.565253473
5.08,0.554211925
5.09,0.543611007
5.1,0.533458425
5.11,0.523761508
5.12,0.514527197
5.13,0.505762039
5.14,0.497472176
5.15,0.489663337
5.16,0.482340828
5.17,0.475509533
5.18,0.469173899
5.19,0.463337933
5.2,0.458005201
5.21,0.453178816
5.22,0.44886144
5.23,0.445055281
5.24,0.441762085
5.25,0.438983139
5.26,0.436719267
5.27,0.434970832
5.28,0.433737732
5.29,0.433019407
5.3,0.432814832
5.31,0.433122528
5.32,0.433940558
5.33,0.435266534
5.34,0.437097619
5.35,0.439430536
5.36,0.442261566
5.37,0.445586562
5.38,0.44940095
5.39,0.45369974
5.4,0.458477531
5.41,0.463728521
5.42,0.469446515
5.43,0.475624935
5.44,0.482256828
5.45,0.489334878
5.46,0.496851419
5.47,0.50479844
5.48,0.5131676
5.49,0.521950242
5.5,0.531137399
5.51,0.540719814
5.52,0.550687948
5.53,0.561031992
5.54,0.571741886
5.55,0.582807329
5.56,0.594217797
5.57,0.605962552
5.58,0.618030664
5.59,0.630411023
5.6,0.643092356
5.61,0.656063244
5.62,0.669312139
5.63,0.682827384
5.64,0.696597228
5.65,0.710609848
5.66,0.724853365
5.67,0.739315868
5.68,0.753985429
5.69,0.768850129
5.7,0.783898075
5.71,0.799117421
5.72,0.814496391
5.73,0.830023298
5.74,0.845686563
5.75,0.861474742
5.76,0.877376534
5.77,0.893380813
5.78,0.909476638
5.79,0.925653271
5.8,0.941900197
5.81,0.958207134
5.82,0.974564052
5.83,0.99096118
5.84,1.007389022
5.85,1.02383836
5.86,1.040300266
5.87,1.056766106
5.88,1.073227545
5.89,1.089676547
5.9,1.106105377
5.91,1.122506601
5.92,1.13887308
5.93,1.155197968
5.94,1.171474708
5.95,1.187697018
5.96,1.203858892
5.97,1.219954582
5.98,1.235978593
5.99,1.251925667
6,1.267790773
6.01,1.283569097
6.02,1.299256019
6.03,1.314847111
6.04,1.330338111
6.05,1.345724917
6.06,1.36100357
6.07,1.376170229
6.08,1.391221172
6.09,1.406152778
6.1,1.420961502
6.11,1.435643869
6.12,1.450196466
6.13,1.464615918
6.14,1.478898879
6.15,1.493042027
6.16,1.507042046
6.17,1.520895614
6.18,1.534599403
6.19,1.548150064
6.2,1.561544217
6.21,1.574778449
6.22,1.587849312
6.23,1.600753307
6.24,1.61348689
6.25,1.626046469
6.26,1.638428396
6.27,1.650628972
6.28,1.662644448
6.29,1.674471023
6.3,1.686104851
6.31,1.697542041
6.32,1.708778662
6.33,1.719810751
6.34,1.730634318
6.35,1.741245355
6.36,1.75163984
6.37,1.76181375
6.38,1.771763068
6.39,1.781483795
6.4,1.790971959
6.41,1.800223626
6.42,1.809234913
6.43,1.818001997
6.44,1.826521128
6.45,1.834788643
6.46,1.842800973
6.47,1.850554658
6.48,1.85804636
6.49,1.865272869
6.5,1.872231121
6.51,1.878918201
6.52,1.88533136
6.53,1.891468019
6.54,1.897325783
6.55,1.902902443
6.56,1.908195991
6.57,1.913204624
6.58,1.917926745
6.59,1.922360979
6.6,1.926506168
6.61,1.930361379
6.62,1.933925909
6.63,1.937199282
6.64,1.940181255
6.65,1.942871818
6.66,1.94527119
6.67,1.947379824
6.68,1.949198399
6.69,1.950727824
6.7,1.95196923
6.71,1.952923968
6.72,1.953593606
6.73,1.953979921
6.74,1.954084895
6.75,1.953910709
6.76,1.953459738
6.77,1.952734538
6.78,1.951737848
6.79,1.950472572
6.8,1.948941777
6.81,1.947148683
6.82,1.945096654
6.83,1.942789189
6.84,1.940229911
6.85,1.937422559
6.86,1.934370982
6.87,1.931079121
6.88,1.927551006
6.89,1.923790745
6.9,1.919802513
6.91,1.915590542
6.92,1.911159113
6.93,1.906512546
6.94,1.901655189
6.95,1.896591411
6.96,1.891325595
6.97,1.885862122
6.98,1.88020537
6.99,1.874359704
7,1.868329466
7.01,1.862118967
7.02,1.855732486
7.03,1.849174257
7.04,1.842448462
7.05,1.835559231
7.06,1.828510633
7.07,1.821306669
7.08,1.813951271
7.09,1.806448295
7.1,1.798801518
7.11,1.791014634
7.12,1.783091252
7.13,1.775034894
7.14,1.766848989
7.15,1.758536877
7.16,1.750101802
7.17,1.741546915
7.18,1.73287527
7.19,1.724089827
7.2,1.715193449
7.21,1.706188906
7.22,1.69707887
7.23,1.687865923
7.24,1.678552551
7.25,1.669141151
7.26,1.659634032
7.27,1.650033411
7.28,1.640341424
7.29,1.63056012
7.3,1.620691471
7.31,1.610737368
7.32,1.600699625
7.33,1.590579987
7.34,1.580380126
7.35,1.570101646
7.36,1.559746089
7.37,1.549314933
7.38,1.538809598
7.39,1.528231448
7.4,1.517581796
7.41,1.506861901
7.42,1.496072977
7.43,1.485216195
7.44,1.47429268
7.45,1.463303521
7.46,1.452249767
7.47,1.441132436
7.48,1.42995251
7.49,1.418710943
7.5,1.40740866
7.51,1.396046557
7.52,1.384625509
7.53,1.373146365
7.54,1.361609952
7.55,1.350017078
7.56,1.338368529
7.57,1.326665071
7.58,1.314907455
7.59,1.303096411
7.6,1.291232653
7.61,1.279316877
7.62,1.26734976
7.63,1.255331961
7.64,1.243264124
7.65,1.231146871
7.66,1.218980804
7.67,1.206766506
7.68,1.194504535
7.69,1.18219543
7.7,1.169839703
7.71,1.157437839
7.72,1.144990296
7.73,1.132497503
7.74,1.119959855
7.75,1.107377715
7.76,1.094751408
7.77,1.08208122
7.78,1.069367398
7.79,1.056610145
7.8,1.043809616
7.81,1.030965918
7.82,1.018079106
7.83,1.005149182
7.84,0.99217609
7.85,0.979159715
7.86,0.966099877
7.87,0.952996333
7.88,0.93984877
7.89,0.926656806
7.9,0.913419984
7.91,0.900137772
7.92,0.886809558
7.93,0.873434649
7.94,0.860012269
7.95,0.846541556
7.96,0.833021559
7.97,0.819451237
7.98,0.805829457
7.99,0.79215499
8,0.778426513
8.01,0.764642605
8.02,0.750801742
8.03,0.736902301
8.04,0.722942556
8.05,0.708920678
8.06,0.694834731
8.07,0.680682675
8.08,0.666462356
8.09,0.652171515
8.1,0.637807786
8.11,0.623368687
8.12,0.608851625
8.13,0.594253893
8.14,0.579572669
8.15,0.564805018
8.16,0.549947887
8.17,0.534998103
8.18,0.519952373
8.19,0.504807284
8.2,0.489559302
8.21,0.474204764
8.22,0.458739882
8.23,0.443160738
8.24,0.427463281
8.25,0.411643329
8.26,0.395696559
8.27,0.379618508
8.28,0.363404568
8.29,0.34704998
8.3,0.330549835
8.31,0.313899066
8.32,0.297092443
8.33,0.28012457
8.34,0.262989876
8.35,0.245682614
8.36,0.22819685
8.37,0.210526461
8.38,0.192665129
8.39,0.174606334
8.4,0.156343345
8.41,0.137869223
8.42,0.119176809
8.43,0.100258721
8.44,0.081107354
8.45,0.061714874
8.46,0.04207322
8.47,0.022174104
8.48,0.002009014
8.49,-0.018430776
8.5,-0.039154202
8.51,-0.060170389
8.52,-0.08148864
8.53,-0.10311841
8.54,-0.12506927
8.55,-0.147350877
8.56,-0.169972929
8.57,-0.192945106
8.58,-0.216277012
8.59,-0.239978093
8.6,-0.264057559
8.61,-0.288524277
8.62,-0.313386664
8.63,-0.338652558
8.64,-0.364329084
8.65,-0.390422497
8.66,-0.416938023
8.67,-0.443879687
8.68,-0.471250135
8.69,-0.499050449
8.7,-0.527279972
8.71,-0.555936132
8.72,-0.585014288
8.73,-0.614507587
8.74,-0.644406859
8.75,-0.674700547
8.76,-0.705374669
8.77,-0.736412846
8.78,-0.76779637
8.79,-0.799504331
8.8,-0.831513805
8.81,-0.863800085
8.82,-0.896336955
8.83,-0.92909702
8.84,-0.962052037
8.85,-0.995173281
8.86,-1.028431899
8.87,-1.061799258
8.88,-1.095247272
8.89,-1.128748693
8.9,-1.162277365
8.91,-1.195808433
8.92,-1.229318501
8.93,-1.262785748
8.94,-1.296189996
8.95,-1.329512737
8.96,-1.362737117
8.97,-1.395847896
8.98,-1.428831373
8.99,-1.461675294
9,-1.494368738
9.01,-1.526902
9.02,-1.559266457
9.03,-1.591454435
9.04,-1.623459072
9.05,-1.655274186
9.06,-1.686894141
9.07,-1.718313723
9.08,-1.749528021
9.09,-1.78053231
9.1,-1.811321953
9.11,-1.8418923
9.12,-1.872238601
9.13,-1.902355932
9.14,-1.932239124
9.15,-1.961882709
9.16,-1.991280865
9.17,-2.020427386
9.18,-2.04931565
9.19,-2.077938599
9.2,-2.106288733
9.21,-2.134358106
9.22,-2.162138334
9.23,-2.189620616
9.24,-2.216795743
9.25,-2.243654137
9.26,-2.270185875
9.27,-2.296380727
9.28,-2.322228193
9.29,-2.347717541
9.3,-2.372837851
9.31,-2.397578047
9.32,-2.421926945
9.33,-2.44587328
9.34,-2.469405748
9.35,-2.492513035
9.36,-2.515183847
9.37,-2.537406937
9.38,-2.559171127
9.39,-2.580465332
9.4,-2.601278577
9.41,-2.621600015
9.42,-2.641418942
9.43,-2.660724803
9.44,-2.679507214
9.45,-2.697755971
9.46,-2.715461064
9.47,-2.732612673
9.48,-2.749201188
9.49,-2.765217222
9.5,-2.780651625
9.51,-2.795495481
9.52,-2.809740128
9.53,-2.823377173
9.54,-2.8363985
9.55,-2.848796283
9.56,-2.860563
9.57,-2.871691446
9.58,-2.882174748
9.59,-2.892006376
9.6,-2.901180157
9.61,-2.90969029
9.62,-2.917531357
9.63,-2.924698335
9.64,-2.93118661
9.65,-2.936991986
9.66,-2.9421107
9.67,-2.946539427
9.68,-2.95027529
9.69,-2.953315874
9.7,-2.955659226
9.71,-2.957303868
9.72,-2.958248801
9.73,-2.958493508
9.74,-2.958037962
9.75,-2.956882627
9.76,-2.955028462
9.77,-2.952476922
9.78,-2.949229957
9.79,-2.945290016
9.8,-2.94066004
9.81,-2.935343466
9.82,-2.929344218
9.83,-2.922666708
9.84,-2.915315828
9.85,-2.907296946
9.86,-2.898615896
9.87,-2.889278977
9.88,-2.879292938
9.89,-2.868664973
9.9,-2.857402711
9.91,-2.845514206
9.92,-2.833007927
9.93,-2.81989275
9.94,-2.806177942
9.95,-2.791873157
9.96,-2.776988421
9.97,-2.761534126
9.98,-2.745521016
9.99,-2.728960181
10,-2.711863044
10.01,-2.694241355
10.02,-2.67610718
10.03,-2.657472891
10.04,-2.63835116
10.05,-2.618754941
10.06,-2.598697465
10.07,-2.578192229
10.08,-2.557252975
10.09,-2.535893677
10.1,-2.514128519
10.11,-2.491971876
10.12,-2.469438292
10.13,-2.446542443
10.14,-2.423299114
10.15,-2.399723158
10.16,-2.375829444
10.17,-2.351632876
10.18,-2.327148252
10.19,-2.302390284
10.2,-2.277373532
10.21,-2.252112352
10.22,-2.226620835
10.23,-2.200912815
10.24,-2.17500174
10.25,-2.148900681
10.26,-2.122622293
10.27,-2.096178767
10.28,-2.069581814
10.29,-2.042842649
10.3,-2.015971975
10.31,-1.98897999
10.32,-1.96187639
10.33,-1.934670391
10.34,-1.907370752
10.35,-1.879985825
10.36,-1.85252359
10.37,-1.824991721
10.38,-1.797397652
10.39,-1.76974865
10.4,-1.742051909
10.41,-1.714314627
10.42,-1.686544128
10.43,-1.658747952
10.44,-1.630933983
10.45,-1.60311056
10.46,-1.575286605
10.47,-1.547471748
10.48,-1.519676459
10.49,-1.491912172
10.5,-1.464191414
10.51,-1.436527924
10.52,-1.408936772
10.53,-1.381434458
10.54,-1.35403901
10.55,-1.326770055
10.56,-1.299648874
10.57,-1.272698437
10.58,-1.245943411
10.59,-1.219410132
10.6,-1.193126552
10.61,-1.167122159
10.62,-1.141427851
10.63,-1.11607578
10.64,-1.091099178
10.65,-1.066532145
10.66,-1.0424094
10.67,-1.018766046
10.68,-0.995637296
10.69,-0.9730582
10.7,-0.951063383
10.71,-0.929686777
10.72,-0.908961375
10.73,-0.888919008
10.74,-0.869590141
10.75,-0.851003701
10.76,-0.833186934
10.77,-0.816165296
10.78,-0.799962369
10.79,-0.784599816
10.8,-0.77009736
10.81,-0.756472781
10.82,-0.743741946
10.83,-0.731918852
10.84,-0.72101568
10.85,-0.711042861
10.86,-0.702009156
10.87,-0.693921729
10.88,-0.686786227
10.89,-0.68060686
10.9,-0.675386473
10.91,-0.671126614
10.92,-0.6678276
10.93,-0.665488564
10.94,-0.664107509
10.95,-0.663681337
10.96,-0.66420588
10.97,-0.665675913
10.98,-0.668085173
10.99,-0.671426344
11,-0.675691058
11.01,-0.680869878
11.02,-0.686952269
11.03,-0.693926577
11.04,-0.70177999
11.05,-0.710498507
11.06,-0.7200669
11.07,-0.73046868
11.08,-0.741686062
11.09,-0.753699941
11.1,-0.766489869
11.11,-0.78003405
11.12,-0.794309335
11.13,-0.809291244
11.14,-0.824953996
11.15,-0.841270556
11.16,-0.858212707
11.17,-0.875751134
11.18,-0.893855533
11.19,-0.912494734
11.2,-0.931636846
11.21,-0.951249412
11.22,-0.971299581
11.23,-0.991754288
11.24,-1.012580439
11.25,-1.033745096
11.26,-1.055215666
11.27,-1.076960076
11.28,-1.098946948
11.29,-1.121145748
11.3,-1.143526932
11.31,-1.166062064
11.32,-1.188723924
11.33,-1.211486581
11.34,-1.234325467
11.35,-1.257217404
11.36,-1.280140639
11.37,-1.303074836
11.38,-1.326001072
11.39,-1.348901803
11.4,-1.371760826
11.41,-1.394563229
11.42,-1.41729533
11.43,-1.439944609
11.44,-1.462499641
11.45,-1.484950015
11.46,-1.507286266
11.47,-1.529499789
11.48,-1.551582768
11.49,-1.573528102
11.5,-1.595329325
11.51,-1.616980546
11.52,-1.638476372
11.53,-1.659811856
11.54,-1.680982428
11.55,-1.701983846
11.56,-1.722812144
11.57,-1.743463583
11.58,-1.763934613
11.59,-1.78422183
11.6,-1.804321945
11.61,-1.824231752
11.62,-1.843948104
11.63,-1.863467885
11.64,-1.882787997
11.65,-1.901905339
11.66,-1.920816794
11.67,-1.939519226
11.68,-1.958009461
11.69,-1.976284292
11.7,-1.994340472
11.71,-2.012174714
11.72,-2.029783694
11.73,-2.047164053
11.74,-2.064312402
11.75,-2.081225329
11.76,-2.097899405
11.77,-2.114331194
11.78,-2.13051726
11.79,-2.14645418
11.8,-2.162138547
11.81,-2.177566991
11.82,-2.19273618
11.83,-2.207642835
11.84,-2.222283741
11.85,-2.236655755
11.86,-2.250755817
11.87,-2.264580958
11.88,-2.27812831
11.89,-2.291395118
11.9,-2.30437874
11.91,-2.317076663
11.92,-2.329486502
11.93,-2.341606011
11.94,-2.353433087
11.95,-2.364965775
11.96,-2.37620227
11.97,-2.387140923
11.98,-2.397780244
11.99,-2.408118901
12,-2.418155726
12.01,-2.427889713
12.02,-2.437320019
12.03,-2.446445967
12.04,-2.455267041
12.05,-2.463782892
12.06,-2.47199333
12.07,-2.479898327
12.08,-2.487498015
12.09,-2.49479268
12.1,-2.501782769
12.11,-2.508468877
12.12,-2.514851748
12.13,-2.520932275
12.14,-2.526711496
12.15,-2.53219059
12.16,-2.537370875
12.17,-2.542253799
12.18,-2.546840945
12.19,-2.551134018
12.2,-2.555134851
12.21,-2.558845394
12.22,-2.562267713
12.23,-2.565403987
12.24,-2.5682565
12.25,-2.570827641
12.26,-2.573119899
12.27,-2.575135857
12.28,-2.576878191
12.29,-2.578349662
12.3,-2.579553116
12.31,-2.580491476
12.32,-2.58116774
12.33,-2.581584979
12.34,-2.581746327
12.35,-2.581654982
12.36,-2.581314199
12.37,-2.58072729
12.38,-2.579897614
12.39,-2.578828576
12.4,-2.577523626
12.41,-2.57598625
12.42,-2.574219968
12.43,-2.572228332
12.44,-2.570014919
12.45,-2.567583331
12.46,-2.564937187
12.47,-2.562080122
12.48,-2.559015785
12.49,-2.555747832
12.5,-2.552279924
12.51,-2.548615725
12.52,-2.544758895
12.53,-2.540713093
12.54,-2.536481966
12.55,-2.532069154
12.56,-2.527478279
12.57,-2.522712948
12.58,-2.517776749
12.59,-2.512673246
12.6,-2.507405978
12.61,-2.501978456
12.62,-2.496394161
12.63,-2.490656539
12.64,-2.484769002
12.65,-2.478734925
12.66,-2.47255764
12.67,-2.466240441
12.68,-2.459786573
12.69,-2.453199238
12.7,-2.446481588
12.71,-2.439636724
12.72,-2.432667698
12.73,-2.425577505
12.74,-2.418369087
12.75,-2.411045327
12.76,-2.403609051
12.77,-2.396063026
12.78,-2.388409956
12.79,-2.380652483
12.8,-2.372793188
12.81,-2.364834586
12.82,-2.356779125
12.83,-2.348629191
12.84,-2.340387098
12.85,-2.332055097
12.86,-2.323635367
12.87,-2.315130022
12.88,-2.306541104
12.89,-2.297870587
12.9,-2.289120374
12.91,-2.280292301
12.92,-2.27138813
12.93,-2.262409559
12.94,-2.25335821
12.95,-2.244235642
12.96,-2.235043339
12.97,-2.225782722
12.98,-2.216455141
12.99,-2.207061878
13,-2.19760415
13.01,-2.188083108
13.02,-2.178499837
13.03,-2.168855358
13.04,-2.15915063
13.05,-2.149386548
13.06,-2.139563948
13.07,-2.129683605
13.08,-2.119746237
13.09,-2.109752503
13.1,-2.099703008
13.11,-2.089598303
13.12,-2.079438884
13.13,-2.069225197
13.14,-2.058957639
13.15,-2.048636558
13.16,-2.038262257
13.17,-2.027834993
13.18,-2.017354978
13.19,-2.006822384
13.2,-1.996237343
13.21,-1.985599949
13.22,-1.974910257
13.23,-1.964168288
13.24,-1.953374028
