Time 3505,Angle 3505
0.98,-2.897857189
0.99,-2.92278345
1,-2.947055686
1.01,-2.97066591
1.02,-2.993606586
1.03,-3.015870641
1.04,-3.037451484
1.05,-3.058343022
1.06,-3.078539685
1.07,-3.098036441
1.08,-3.116828811
1.09,-3.134912891
1.1,-3.15228536
1.11,-3.168943494
1.12,-3.18488517
1.13,-3.200108871
1.14,-3.214613685
1.15,-3.228399301
1.16,-3.241466003
1.17,-3.253814657
1.18,-3.265446697
1.19,-3.27636411
1.2,-3.286569415
1.21,-3.296065642
1.22,-3.304856311
1.23,-3.312945406
1.24,-3.320337351
1.25,-3.327036988
1.26,-3.333049549
1.27,-3.338380634
1.28,-3.343036186
1.29,-3.347022474
1.3,-3.350346063
1.31,-3.353013802
1.32,-3.355032804
1.33,-3.356410426
1.34,-3.357154257
1.35,-3.357272104
1.36,-3.356771979
1.37,-3.355662087
1.38,-3.353950819
1.39,-3.351646742
1.4,-3.348758592
1.41,-3.345295265
1.42,-3.341265815
1.43,-3.336679447
1.44,-3.33154551
1.45,-3.325873493
1.46,-3.319673023
1.47,-3.312953853
1.48,-3.305725865
1.49,-3.297999057
1.5,-3.289783539
1.51,-3.281089527
1.52,-3.271927334
1.53,-3.262307361
1.54,-3.252240087
1.55,-3.24173606
1.56,-3.230805887
1.57,-3.219460217
1.58,-3.207709735
1.59,-3.195565144
1.6,-3.183037154
1.61,-3.170136466
1.62,-3.156873757
1.63,-3.143259669
1.64,-3.129304791
1.65,-3.115019643
1.66,-3.100414669
1.67,-3.085500212
1.68,-3.070286511
1.69,-3.054783681
1.7,-3.039001704
1.71,-3.022950417
1.72,-3.006639503
1.73,-2.990078475
1.74,-2.973276679
1.75,-2.956243273
1.76,-2.938987231
1.77,-2.921517332
1.78,-2.903842156
1.79,-2.88597008
1.8,-2.867909278
1.81,-2.849667712
1.82,-2.831253139
1.83,-2.812673103
1.84,-2.793934938
1.85,-2.775045767
1.86,-2.756012502
1.87,-2.736841847
1.88,-2.717540295
1.89,-2.698114131
1.9,-2.678569433
1.91,-2.658912072
1.92,-2.639147714
1.93,-2.619281817
1.94,-2.599319637
1.95,-2.579266224
1.96,-2.559126425
1.97,-2.53890488
1.98,-2.518606029
1.99,-2.498234103
2,-2.477793131
2.01,-2.457286939
2.02,-2.436719147
2.03,-2.41609317
2.04,-2.395412223
2.05,-2.374679315
2.06,-2.353897258
2.07,-2.333068661
2.08,-2.312195939
2.09,-2.291281313
2.1,-2.270326812
2.11,-2.249334282
2.12,-2.228305384
2.13,-2.207241606
2.14,-2.186144266
2.15,-2.165014519
2.16,-2.143853363
2.17,-2.122661649
2.18,-2.101440088
2.19,-2.080189259
2.2,-2.05890962
2.21,-2.037601513
2.22,-2.016265176
2.23,-1.994900752
2.24,-1.973508297
2.25,-1.952087787
2.26,-1.930639128
2.27,-1.909162164
2.28,-1.88765668
2.29,-1.866122414
2.3,-1.84455906
2.31,-1.822966272
2.32,-1.801343665
2.33,-1.779690823
2.34,-1.758007292
2.35,-1.736292587
2.36,-1.714546186
2.37,-1.692767529
2.38,-1.670956008
2.39,-1.649110966
2.4,-1.627231683
2.41,-1.605317366
2.42,-1.583367142
2.43,-1.561380034
2.44,-1.539354952
2.45,-1.517290669
2.46,-1.495185804
2.47,-1.473038794
2.48,-1.450847872
2.49,-1.428611043
2.5,-1.406326045
2.51,-1.38399033
2.52,-1.361601022
2.53,-1.339154889
2.54,-1.316648305
2.55,-1.294077215
2.56,-1.271437098
2.57,-1.248722931
2.58,-1.225929154
2.59,-1.203049633
2.6,-1.180077627
2.61,-1.157005758
2.62,-1.133825978
2.63,-1.110529552
2.64,-1.087107032
2.65,-1.063548243
2.66,-1.039842279
2.67,-1.015977499
2.68,-0.991941538
2.69,-0.967721323
2.7,-0.943303105
2.71,-0.918672495
2.72,-0.893814522
2.73,-0.868713696
2.74,-0.84335409
2.75,-0.817719439
2.76,-0.791793241
2.77,-0.765558893
2.78,-0.738999817
2.79,-0.712099624
2.8,-0.684842263
2.81,-0.657212202
2.82,-0.629194598
2.83,-0.600775485
2.84,-0.571941947
2.85,-0.542682294
2.86,-0.512986233
2.87,-0.482845008
2.88,-0.452251544
2.89,-0.421200549
2.9,-0.389688596
2.91,-0.357714186
2.92,-0.325277764
2.93,-0.292381708
2.94,-0.259030289
2.95,-0.225229605
2.96,-0.190987479
2.97,-0.156313335
2.98,-0.121218068
2.99,-0.085713885
3,-0.049814153
3.01,-0.013533235
3.02,0.023113662
3.03,0.060110635
3.04,0.097441216
3.05,0.135088491
3.06,0.173035199
3.07,0.211263809
3.08,0.249756584
3.09,0.288495619
3.1,0.32746287
3.11,0.366640167
3.12,0.406009218
3.13,0.445551604
3.14,0.485248785
3.15,0.525082095
3.16,0.565032754
3.17,0.605081893
3.18,0.645210586
3.19,0.685399906
3.2,0.725630994
3.21,0.765885141
3.22,0.806143889
3.23,0.846389139
3.24,0.886603255
3.25,0.926769187
3.26,0.966870564
3.27,1.006891794
3.28,1.046818137
3.29,1.086635761
3.3,1.126331774
3.31,1.165894227
3.32,1.20531209
3.33,1.244575206
3.34,1.283674209
3.35,1.322600415
3.36,1.3613457
3.37,1.399902346
3.38,1.438262863
3.39,1.476419801
3.4,1.514365537
3.41,1.552092057
3.42,1.589590725
3.43,1.62685204
3.44,1.663865398
3.45,1.700618857
3.46,1.737098905
3.47,1.773290247
3.48,1.809175616
3.49,1.844735617
3.5,1.8799486
3.51,1.914790596
3.52,1.949235291
3.53,1.983254078
3.54,2.016816158
3.55,2.049888716
3.56,2.082437169
3.57,2.114425454
3.58,2.145816392
3.59,2.176572073
3.6,2.206654283
3.61,2.236024931
3.62,2.264646474
3.63,2.292482332
3.64,2.319497247
3.65,2.345657619
3.66,2.370931771
3.67,2.39529016
3.68,2.418705524
3.69,2.441152971
3.7,2.462610005
3.71,2.483056508
3.72,2.502474668
3.73,2.520848884
3.74,2.538165623
3.75,2.55441328
3.76,2.569582001
3.77,2.583663521
3.78,2.596650981
3.79,2.608538763
3.8,2.619322322
3.81,2.628998033
3.82,2.637563048
3.83,2.645015168
3.84,2.651352721
3.85,2.656574468
3.86,2.660679513
3.87,2.663667234
3.88,2.665537228
3.89,2.666289268
3.9,2.665923284
3.91,2.664439348
3.92,2.661837685
3.93,2.658118694
3.94,2.653282987
3.95,2.647331444
3.96,2.640265285
3.97,2.63208616
3.98,2.622796253
3.99,2.61239841
4,2.600896279
4.01,2.58829447
4.02,2.574598726
4.03,2.559816115
4.04,2.543955231
4.05,2.5270264
4.06,2.509041892
4.07,2.490016136
4.08,2.469965913
4.09,2.448910549
4.1,2.426872062
4.11,2.403875289
4.12,2.379947957
4.13,2.355120708
4.14,2.329427042
4.15,2.30290321
4.16,2.275588013
4.17,2.247522542
4.18,2.218749837
4.19,2.189314482
4.2,2.159262155
4.21,2.128639139
4.22,2.097491809
4.23,2.065866128
4.24,2.033807156
4.25,2.001358603
4.26,1.968562423
4.27,1.935458487
4.28,1.902084314
4.29,1.868474887
4.3,1.834662541
4.31,1.800676923
4.32,1.766545018
4.33,1.732291239
4.34,1.697937559
4.35,1.663503688
4.36,1.629007283
4.37,1.594464177
4.38,1.559888621
4.39,1.525293543
4.4,1.490690798
4.41,1.456091423
4.42,1.421505878
4.43,1.386944282
4.44,1.352416633
4.45,1.317933013
4.46,1.28350377
4.47,1.249139689
4.48,1.214852134
4.49,1.180653172
4.5,1.146555675
4.51,1.112573391
4.52,1.078720997
4.53,1.045014126
4.54,1.011469373
4.55,0.978104268
4.56,0.944937242
4.57,0.911987564
4.58,0.879275266
4.59,0.846821052
4.6,0.814646202
4.61,0.782772464
4.62,0.751221947
4.63,0.720017014
4.64,0.689180177
4.65,0.658734
4.66,0.628701011
4.67,0.599103616
4.68,0.569964036
4.69,0.541304239
4.7,0.513145897
4.71,0.485510336
4.72,0.458418508
4.73,0.431890957
4.74,0.405947802
4.75,0.380608706
4.76,0.355892869
4.77,0.331818998
4.78,0.308405297
4.79,0.28566944
4.8,0.263628556
4.81,0.242299197
4.82,0.221697321
4.83,0.201838259
4.84,0.182736685
4.85,0.164406594
4.86,0.146861263
4.87,0.130113229
4.88,0.114174258
4.89,0.099055313
4.9,0.08476654
4.91,0.071317236
4.92,0.058715836
4.93,0.046969891
4.94,0.036086064
4.95,0.026070111
4.96,0.016926884
4.97,0.008660321
4.98,0.001273451
4.99,-0.005231606
5,-0.010853632
5.01,-0.015592307
5.02,-0.019448196
5.03,-0.022422741
5.04,-0.024518251
5.05,-0.025737887
5.06,-0.026085654
5.07,-0.025566382
5.08,-0.024185717
5.09,-0.021950108
5.1,-0.018866789
5.11,-0.014943767
5.12,-0.010189807
5.13,-0.004614416
5.14,0.001772175
5.15,0.008959025
5.16,0.016934506
5.17,0.025686322
5.18,0.03520153
5.19,0.045466564
5.2,0.05646726
5.21,0.068188884
5.22,0.080616163
5.23,0.093733311
5.24,0.107524063
5.25,0.121971712
5.26,0.137059136
5.27,0.152768842
5.28,0.169082995
5.29,0.185983455
5.3,0.203451812
5.31,0.221469426
5.32,0.240017449
5.33,0.259076868
5.34,0.278628529
5.35,0.298653169
5.36,0.319131439
5.37,0.340043932
5.38,0.361371206
5.39,0.383093802
5.4,0.405192266
5.41,0.42764717
5.42,0.450439124
5.43,0.473548798
5.44,0.49695694
5.45,0.52064439
5.46,0.544592103
5.47,0.568781167
5.48,0.593192829
5.49,0.617808513
5.5,0.642609853
5.51,0.667578719
5.52,0.692697245
5.53,0.717947865
5.54,0.743313348
5.55,0.768776826
5.56,0.794321839
5.57,0.819932362
5.58,0.845592844
5.59,0.871288235
5.6,0.897004025
5.61,0.922726259
5.62,0.94844157
5.63,0.974137191
5.64,0.999800973
5.65,1.025421388
5.66,1.05098754
5.67,1.076489156
5.68,1.10191658
5.69,1.127260764
5.7,1.152513246
5.71,1.17766613
5.72,1.202712056
5.73,1.227644178
5.74,1.252456121
5.75,1.27714195
5.76,1.30169613
5.77,1.326113489
5.78,1.350389172
5.79,1.374518601
5.8,1.398497433
5.81,1.422321518
5.82,1.445986854
5.83,1.469489553
5.84,1.492825793
5.85,1.515991787
5.86,1.538983743
5.87,1.561797833
5.88,1.584430158
5.89,1.606876725
5.9,1.629133417
5.91,1.651195973
5.92,1.673059969
5.93,1.694720803
5.94,1.716173688
5.95,1.737413636
5.96,1.758435465
5.97,1.779233794
5.98,1.799803051
5.99,1.820137483
6,1.84023117
6.01,1.860078042
6.02,1.8796719
6.03,1.899006442
6.04,1.918075294
6.05,1.936872037
6.06,1.955390242
6.07,1.973623508
6.08,1.991565497
6.09,2.009209971
6.1,2.026550833
6.11,2.043582164
6.12,2.060298263
6.13,2.076693677
6.14,2.092763244
6.15,2.108502123
6.16,2.123905819
6.17,2.138970218
6.18,2.153691608
6.19,2.1680667
6.2,2.182092645
6.21,2.19576705
6.22,2.209087987
6.23,2.222054002
6.24,2.234664115
6.25,2.246917828
6.26,2.258815116
6.27,2.270356422
6.28,2.281542654
6.29,2.292375174
6.3,2.302855782
6.31,2.312986709
6.32,2.322770595
6.33,2.33221048
6.34,2.341309781
6.35,2.350072278
6.36,2.358502096
6.37,2.366603684
6.38,2.374381796
6.39,2.381841478
6.4,2.388988045
6.41,2.395827062
6.42,2.402364332
6.43,2.408605874
6.44,2.414557908
6.45,2.420226843
6.46,2.425619254
6.47,2.430741875
6.48,2.435601582
6.49,2.440205381
6.5,2.444560395
6.51,2.448673851
6.52,2.452553074
6.53,2.45620547
6.54,2.459638523
6.55,2.462859782
6.56,2.465876853
6.57,2.468697393
6.58,2.471329102
6.59,2.473779715
6.6,2.476056997
6.61,2.478168739
6.62,2.480122749
6.63,2.481926849
6.64,2.483588872
6.65,2.485116655
6.66,2.486518037
6.67,2.487800857
6.68,2.488972946
6.69,2.490042131
6.7,2.491016226
6.71,2.491903036
6.72,2.492710349
6.73,2.493445938
6.74,2.494117559
6.75,2.494732951
6.76,2.49529983
6.77,2.495825895
6.78,2.496318823
6.79,2.496786271
6.8,2.497235874
6.81,2.497675245
6.82,2.49811198
6.83,2.498553651
6.84,2.499007812
6.85,2.499481999
6.86,2.499983732
6.87,2.500520512
6.88,2.501099826
6.89,2.501729151
6.9,2.502415949
6.91,2.503167675
6.92,2.503991778
6.93,2.504895699
6.94,2.50588688
6.95,2.506972763
6.96,2.508160791
6.97,2.509458415
6.98,2.510873093
6.99,2.512412297
7,2.514083512
7.01,2.515894242
7.02,2.517852011
7.03,2.519964369
7.04,2.522238889
7.05,2.52468318
7.06,2.52730488
7.07,2.530111664
7.08,2.533111245
7.09,2.536311377
7.1,2.539719859
7.11,2.543344532
7.12,2.547193284
7.13,2.55127405
7.14,2.555594816
7.15,2.56016361
7.16,2.564988512
7.17,2.570077647
7.18,2.575439181
7.19,2.581081323
7.2,2.58701232
7.21,2.593240447
7.22,2.599774009
7.23,2.606621328
7.24,2.613790735
7.25,2.621290562
7.26,2.629129129
7.27,2.637314733
7.28,2.645855631
7.29,2.654760025
7.3,2.664036046
7.31,2.67369173
7.32,2.683735
7.33,2.694173643
7.34,2.705015283
7.35,2.716267356
7.36,2.727937084
7.37,2.740031444
7.38,2.752557138
7.39,2.765520564
7.4,2.778927781
7.41,2.792784482
7.42,2.807095957
7.43,2.821867066
7.44,2.83710221
7.45,2.852805298
7.46,2.868979724
7.47,2.885628341
7.48,2.902753438
7.49,2.920356724
7.5,2.938439313
7.51,2.957001714
7.52,2.97604384
7.53,2.995564913
7.54,3.015563638
7.55,3.036038089
7.56,3.056985731
7.57,3.07840345
7.58,3.100287581
7.59,3.122633924
7.6,3.145437748
7.61,3.16869385
7.62,3.192396576
7.63,3.216539843
7.64,3.24111718
7.65,3.26612171
7.66,3.291546249
7.67,3.317383289
7.68,3.343625012
7.69,3.370263327
7.7,3.397289873
7.71,3.424696037
7.72,3.452472951
7.73,3.480611501
7.74,3.509102322
7.75,3.537935802
7.76,3.567102069
7.77,3.596590992
7.78,3.626392171
7.79,3.656494938
7.8,3.686888358
7.81,3.717561227
7.82,3.748502089
7.83,3.77969925
7.84,3.811140803
7.85,3.842814657
7.86,3.874708583
7.87,3.906810258
7.88,3.939107324
7.89,3.971587444
7.9,4.004238374
7.91,4.037048023
7.92,4.07000453
7.93,4.103096322
7.94,4.13631218
7.95,4.169641288
7.96,4.203073281
7.97,4.236598277
7.98,4.270206893
7.99,4.303890249
8,4.337639958
8.01,4.371448094
8.02,4.405307146
8.03,4.439209954
8.04,4.473149623
8.05,4.507119428
8.06,4.541112693
8.07,4.575122657
8.08,4.60914233
8.09,4.643164321
8.1,4.677180668
8.11,4.711182642
8.12,4.745160553
8.13,4.77910354
8.14,4.812999365
8.15,4.846834192
8.16,4.880592394
8.17,4.914256352
8.18,4.947806273
8.19,4.98122004
8.2,5.014473086
8.21,5.047538315
8.22,5.080386069
8.23,5.112984141
8.24,5.14529787
8.25,5.177290279
8.26,5.208922291
8.27,5.240153014
8.28,5.270940072
8.29,5.301239997
8.3,5.331008664
8.31,5.360201738
8.32,5.388775142
8.33,5.416685516
8.34,5.443890647
8.35,5.470349867
8.36,5.496024413
8.37,5.520877691
8.38,5.54487552
8.39,5.567986288
8.4,5.590181042
8.41,5.611433526
8.42,5.631720158
8.43,5.651019962
8.44,5.669314463
8.45,5.686587549
8.46,5.702825307
8.47,5.718015858
8.48,5.732149168
8.49,5.745216869
8.5,5.757212078
8.51,5.768129221
8.52,5.777963876
8.53,5.786712613
8.54,5.794372864
8.55,5.800942796
8.56,5.806421203
8.57,5.810807413
8.58,5.814101213
8.59,5.816302786
8.6,5.817412665
8.61,5.817431706
8.62,5.816361057
8.63,5.814202185
8.64,5.810956856
8.65,5.806627203
8.66,5.801215738
8.67,5.794725433
8.68,5.787159797
8.69,5.778522952
8.7,5.768819768
8.71,5.75805596
8.72,5.74623825
8.73,5.733374498
8.74,5.719473962
8.75,5.704547312
8.76,5.688606937
8.77,5.671667121
8.78,5.653744186
8.79,5.634856708
8.8,5.615025725
8.81,5.594274819
8.82,5.572630277
8.83,5.550121159
8.84,5.526779337
8.85,5.502639477
8.86,5.477738955
8.87,5.452117714
8.88,5.425818047
8.89,5.398884319
8.9,5.371362622
8.91,5.343300388
8.92,5.31474594
8.93,5.285748036
8.94,5.256355381
8.95,5.226616167
8.96,5.196577609
8.97,5.166285535
8.98,5.135784009
8.99,5.105115024
9,5.074318244
9.01,5.04343083
9.02,5.012487309
9.03,4.981519525
9.04,4.950556635
9.05,4.91962516
9.06,4.88874908
9.07,4.857949966
9.08,4.827247128
9.09,4.796657798
9.1,4.766197318
9.11,4.735879333
9.12,4.705715994
9.13,4.675718154
9.14,4.645895559
9.15,4.616257034
9.16,4.586810655
9.17,4.557563913
9.18,4.528523867
9.19,4.499697276
9.2,4.471090727
9.21,4.442710747
9.22,4.414563895
9.23,4.386656848
9.24,4.358996471
9.25,4.33158987
9.26,4.30444444
9.27,4.277567895
9.28,4.250968286
9.29,4.224654017
9.3,4.198633834
9.31,4.172916824
9.32,4.147512393
9.33,4.12243024
9.34,4.097680328
9.35,4.073272845
9.36,4.049218164
9.37,4.025526801
9.38,4.002209369
9.39,3.979276531
9.4,3.956738957
9.41,3.934607275
9.42,3.912892034
9.43,3.891603655
9.44,3.870752399
9.45,3.850348329
9.46,3.830401281
9.47,3.81092083
9.48,3.791916268
9.49,3.773396581
9.5,3.755370428
9.51,3.737846127
9.52,3.720831639
9.53,3.704334557
9.54,3.688362095
9.55,3.672921082
9.56,3.658017956
9.57,3.643658753
9.58,3.629849113
9.59,3.616594268
9.6,3.603899043
9.61,3.591767855
9.62,3.58020471
9.63,3.569213202
9.64,3.558796516
9.65,3.548957425
9.66,3.53969829
9.67,3.531021063
9.68,3.522927285
9.69,3.515418091
9.7,3.50849421
9.71,3.502155965
9.72,3.496403283
9.73,3.49123569
9.74,3.486652319
9.75,3.482651913
9.76,3.479232832
9.77,3.476393055
9.78,3.474130186
9.79,3.472441465
9.8,3.471323769
9.81,3.470773621
9.82,3.470787201
9.83,3.471360349
9.84,3.472488577
9.85,3.474167078
9.86,3.476390736
9.87,3.479154133
9.88,3.482451561
9.89,3.486277037
9.9,3.490624304
9.91,3.49548685
9.92,3.500857915
9.93,3.506730506
9.94,3.513097404
9.95,3.519951179
9.96,3.527284203
9.97,3.535088656
9.98,3.543356541
9.99,3.552079697
10,3.561249805
10.01,3.570858404
10.02,3.580896903
10.03,3.591356587
10.04,3.602228632
10.05,3.613504115
10.06,3.625174021
10.07,3.637229258
10.08,3.649660665
10.09,3.662459024
10.1,3.675615066
10.11,3.689119484
10.12,3.702962946
10.13,3.717136098
10.14,3.73162958
10.15,3.746434035
10.16,3.761540117
10.17,3.776938506
10.18,3.792619915
10.19,3.808575105
10.2,3.824794892
10.21,3.841270165
10.22,3.857991893
10.23,3.874951136
10.24,3.892139065
10.25,3.909546968
10.26,3.927166264
10.27,3.944988519
10.28,3.963005456
10.29,3.981208965
10.3,3.999591123
10.31,4.018144196
10.32,4.036860657
10.33,4.055733192
10.34,4.074754713
10.35,4.093918364
10.36,4.113217527
10.37,4.132645832
10.38,4.152197157
10.39,4.171865634
10.4,4.191645649
10.41,4.211531844
10.42,4.231519112
10.43,4.251602596
10.44,4.271777686
10.45,4.292040004
10.46,4.312385408
10.47,4.332809973
10.48,4.353309983
10.49,4.373881919
10.5,4.394522443
10.51,4.415228386
10.52,4.435996729
10.53,4.456824591
10.54,4.477709201
10.55,4.498647889
10.56,4.519638067
10.57,4.540677203
10.58,4.561762805
10.59,4.582892402
10.6,4.604063525
10.61,4.625273681
10.62,4.646520341
10.63,4.667800919
10.64,4.689112752
10.65,4.710453086
10.66,4.731819056
10.67,4.753207676
10.68,4.774615819
10.69,4.79604021
10.7,4.817477416
10.71,4.838923834
10.72,4.860375687
10.73,4.881829021
10.74,4.903279705
10.75,4.92472343
10.76,4.946155713
10.77,4.967571908
10.78,4.988967217
10.79,5.010336697
10.8,5.031675294
10.81,5.052977841
10.82,5.074239097
10.83,5.095453771
10.84,5.116616549
10.85,5.137722131
10.86,5.15876526
10.87,5.179740759
10.88,5.200643583
10.89,5.221468838
10.9,5.242211832
10.91,5.262868114
10.92,5.283433509
10.93,5.303904163
10.94,5.324276573
10.95,5.34454762
10.96,5.364714611
10.97,5.384775291
10.98,5.40472788
10.99,5.424571083
11,5.444304111
11.01,5.46392669
11.02,5.483439074
11.03,5.502842034
11.04,5.522136866
11.05,5.541325379
11.06,5.560409887
11.07,5.579393188
11.08,5.598278549
11.09,5.617069685
11.1,5.63577073
11.11,5.654386209
11.12,5.672921011
11.13,5.691380356
11.14,5.709769761
11.15,5.728095005
11.16,5.746362099
11.17,5.764577243
11.18,5.782746798
11.19,5.800877248
11.2,5.818975167
11.21,5.837047183
11.22,5.85509995
11.23,5.873140112
11.24,5.891174276
11.25,5.909208984
11.26,5.927250685
11.27,5.945305709
11.28,5.963380242
11.29,5.981480308
11.3,5.999611749
11.31,6.017780209
11.32,6.035991109
11.33,6.054249638
11.34,6.07256074
11.35,6.090929104
11.36,6.109359154
11.37,6.127855043
11.38,6.146420643
11.39,6.165059542
11.4,6.183775044
11.41,6.202570165
11.42,6.221447631
11.43,6.240409882
11.44,6.259459071
11.45,6.278597068
11.46,6.297825464
11.47,6.317145571
11.48,6.336558434
11.49,6.356064828
11.5,6.375665269
11.51,6.395360017
11.52,6.415149084
11.53,6.435032237
11.54,6.455009005
11.55,6.475078684
11.56,6.495240343
11.57,6.515492827
11.58,6.535834765
11.59,6.556264571
11.6,6.57678045
11.61,6.597380401
11.62,6.61806222
11.63,6.6388235
11.64,6.659661638
11.65,6.680573837
11.66,6.701557105
11.67,6.72260826
11.68,6.743723932
11.69,6.764900564
11.7,6.786134417
11.71,6.807421574
11.72,6.82875794
11.73,6.85013925
11.74,6.871561077
11.75,6.893018832
11.76,6.914507775
11.77,6.936023026
11.78,6.957559571
11.79,6.979112274
11.8,7.00067589
11.81,7.022245075
11.82,7.043814405
11.83,7.065378387
11.84,7.086931475
11.85,7.108468088
11.86,7.129982627
11.87,7.151469489
11.88,7.172923088
11.89,7.194337869
11.9,7.215708328
11.91,7.237029022
11.92,7.258294593
11.93,7.279499773
11.94,7.300639403
11.95,7.321708445
11.96,7.342701986
11.97,7.363615253
11.98,7.384443619
11.99,7.405182603
12,7.42582788
12.01,7.446375275
12.02,7.46682077
12.03,7.487160495
12.04,7.507390728
12.05,7.527507884
12.06,7.547508514
12.07,7.567389289
12.08,7.587146988
12.09,7.606778495
12.1,7.62628077
12.11,7.645650846
12.12,7.664885808
12.13,7.683982774
12.14,7.702938879
12.15,7.72175125
12.16,7.740416994
12.17,7.75893317
12.18,7.777296776
12.19,7.795504719
12.2,7.8135538
12.21,7.831440689
12.22,7.849161907
12.23,7.866713805
12.24,7.884092543
12.25,7.901294071
12.26,7.918314112
12.27,7.935148142
12.28,7.951791379
12.29,7.968238767
12.3,7.98448496
12.31,8.000524319
12.32,8.016350894
12.33,8.031958427
12.34,8.047340343
12.35,8.062489749
12.36,8.077399436
12.37,8.092061887
12.38,8.106469276
12.39,8.120613483
12.4,8.13448611
12.41,8.14807849
12.42,8.161381707
12.43,8.17438662
12.44,8.187083887
12.45,8.199463986
12.46,8.211517254
12.47,8.223233907
12.48,8.23460408
12.49,8.245617859
12.5,8.256265317
12.51,8.266536554
12.52,8.276421729
12.53,8.285911105
12.54,8.294995084
12.55,8.303664246
12.56,8.31190939
12.57,8.319721568
12.58,8.327092125
12.59,8.334012734
12.6,8.340475433
12.61,8.346472653
12.62,8.351997257
12.63,8.357042566
12.64,8.361602388
12.65,8.365671046
12.66,8.369243403
12.67,8.372314883
12.68,8.374881495
12.69,8.376939848
12.7,8.378487172
12.71,8.37952133
12.72,8.380040833
12.73,8.380044847
12.74,8.379533206
12.75,8.378506416
12.76,8.376965659
12.77,8.374912795
12.78,8.372350363
12.79,8.369281575
12.8,8.365710313
12.81,8.361641121
12.82,8.357079195
12.83,8.352030367
12.84,8.346501091
12.85,8.340498426
12.86,8.334030011
12.87,8.327104044
12.88,8.319729252
12.89,8.311914867
12.9,8.303670587
12.91,8.295006545
12.92,8.285933274
12.93,8.276461665
12.94,8.266602929
12.95,8.256368554
12.96,8.245770262
12.97,8.234819967
12.98,8.223529727
12.99,8.211911704
13,8.199978119
13.01,8.187741207
13.02,8.175213177
13.03,8.162406172
13.04,8.149332229
13.05,8.136003245
13.06,8.122430939
13.07,8.108626829
13.08,8.094602193
13.09,8.080368054
13.1,8.065935156
13.11,8.05131394
13.12,8.036514539
13.13,8.021546757
13.14,8.006420068
13.15,7.99114361
13.16,7.975726179
13.17,7.960176237
13.18,7.944501912
13.19,7.928711005
13.2,7.912811006
13.21,7.896809097
13.22,7.88071217
13.23,7.864526844
13.24,7.848259483
13.25,7.831916211
13.26,7.815502935
13.27,7.799025367
13.28,7.782489044
13.29,7.765899351
13.3,7.749261545
13.31,7.732580777
13.32,7.715862115
13.33,7.699110568
13.34,7.682331111
13.35,7.665528701
13.36,7.648708305
13.37,7.631874919
13.38,7.615033588
13.39,7.598189425
13.4,7.58134763
13.41,7.564513507
13.42,7.547692479
13.43,7.530890104
13.44,7.514112085
13.45,7.49736428
13.46,7.48065272
13.47,7.46398361
13.48,7.447363334
13.49,7.430798461
13.5,7.414295752
13.51,7.397862157
13.52,7.381504808
13.53,7.365231024
13.54,7.349048307
13.55,7.33296433
13.56,7.316986934
13.57,7.301124112
13.58,7.285384002
13.59,7.269774872
13.6,7.254305109
13.61,7.238983203
13.62,7.223817727
13.63,7.208817325
13.64,7.193990693
13.65,7.179346556
13.66,7.164893657
13.67,7.15064073
13.68,7.136596489
