Time 39505,Angle 39505
0.98,-2.892979813
0.99,-2.91839049
1,-2.943191283
1.01,-2.967375856
1.02,-2.990938321
1.03,-3.013873245
1.04,-3.03617567
1.05,-3.057841127
1.06,-3.078865649
1.07,-3.099245794
1.08,-3.118978655
1.09,-3.138061875
1.1,-3.156493663
1.11,-3.174272799
1.12,-3.191398642
1.13,-3.207871135
1.14,-3.223690805
1.15,-3.238858755
1.16,-3.253376662
1.17,-3.267246767
1.18,-3.280471857
1.19,-3.293055252
1.2,-3.305000785
1.21,-3.316312781
1.22,-3.326996036
1.23,-3.337055789
1.24,-3.3464977
1.25,-3.355327823
1.26,-3.363552579
1.27,-3.371178731
1.28,-3.378213358
1.29,-3.384663832
1.3,-3.390537787
1.31,-3.395843106
1.32,-3.40058789
1.33,-3.404780443
1.34,-3.408429252
1.35,-3.411542965
1.36,-3.41413038
1.37,-3.416200429
1.38,-3.41776216
1.39,-3.418824731
1.4,-3.419397394
1.41,-3.41948949
1.42,-3.419110436
1.43,-3.418269718
1.44,-3.416976887
1.45,-3.415241549
1.46,-3.413073362
1.47,-3.41048203
1.48,-3.407477298
1.49,-3.404068949
1.5,-3.400266798
1.51,-3.39608069
1.52,-3.391520494
1.53,-3.386596099
1.54,-3.381317412
1.55,-3.375694352
1.56,-3.369736844
1.57,-3.363454816
1.58,-3.356858194
1.59,-3.349956895
1.6,-3.342760822
1.61,-3.335279857
1.62,-3.327523856
1.63,-3.31950264
1.64,-3.311225991
1.65,-3.30270364
1.66,-3.293945266
1.67,-3.284960481
1.68,-3.275758828
1.69,-3.266349772
1.7,-3.256742688
1.71,-3.246946859
1.72,-3.236971465
1.73,-3.226825578
1.74,-3.216518151
1.75,-3.206058013
1.76,-3.195453864
1.77,-3.184714268
1.78,-3.173847642
1.79,-3.162862258
1.8,-3.151766233
1.81,-3.140567526
1.82,-3.129273935
1.83,-3.117893088
1.84,-3.106432445
1.85,-3.094899296
1.86,-3.083300754
1.87,-3.071643755
1.88,-3.059935057
1.89,-3.048181241
1.9,-3.036388707
1.91,-3.024563674
1.92,-3.012712183
1.93,-3.000840095
1.94,-2.988953094
1.95,-2.977056684
1.96,-2.965156196
1.97,-2.953256784
1.98,-2.941363432
1.99,-2.929480949
2,-2.917613981
2.01,-2.905767004
2.02,-2.893944329
2.03,-2.882150109
2.04,-2.870388335
2.05,-2.858662843
2.06,-2.846977313
2.07,-2.835335275
2.08,-2.823740111
2.09,-2.812195054
2.1,-2.800703196
2.11,-2.789267489
2.12,-2.777890743
2.13,-2.766575634
2.14,-2.755324708
2.15,-2.744140376
2.16,-2.733024924
2.17,-2.721980511
2.18,-2.711009174
2.19,-2.700112829
2.2,-2.689293275
2.21,-2.678552195
2.22,-2.66789116
2.23,-2.65731163
2.24,-2.646814956
2.25,-2.636402385
2.26,-2.626075061
2.27,-2.615834026
2.28,-2.605680224
2.29,-2.595614506
2.3,-2.585637627
2.31,-2.575750252
2.32,-2.565952958
2.33,-2.556246234
2.34,-2.54663049
2.35,-2.53710605
2.36,-2.527673164
2.37,-2.518332003
2.38,-2.509082664
2.39,-2.499925175
2.4,-2.490859494
2.41,-2.481885513
2.42,-2.473003059
2.43,-2.464211897
2.44,-2.455511736
2.45,-2.446902223
2.46,-2.438382954
2.47,-2.429953471
2.48,-2.421613266
2.49,-2.413361782
2.5,-2.405198418
2.51,-2.397122528
2.52,-2.389133423
2.53,-2.381230376
2.54,-2.373412622
2.55,-2.36567936
2.56,-2.358029753
2.57,-2.350462935
2.58,-2.342978007
2.59,-2.335574043
2.6,-2.328250089
2.61,-2.321005165
2.62,-2.31383827
2.63,-2.306748377
2.64,-2.29973444
2.65,-2.292795393
2.66,-2.285930152
2.67,-2.279137616
2.68,-2.272416668
2.69,-2.265766177
2.7,-2.259184998
2.71,-2.252671974
2.72,-2.246225937
2.73,-2.239845708
2.74,-2.233530099
2.75,-2.227277913
2.76,-2.221087946
2.77,-2.214958987
2.78,-2.208889818
2.79,-2.202879217
2.8,-2.196925955
2.81,-2.1910288
2.82,-2.185186518
2.83,-2.179397868
2.84,-2.17366161
2.85,-2.167976499
2.86,-2.162341292
2.87,-2.15675474
2.88,-2.151215598
2.89,-2.145722615
2.9,-2.140274545
2.91,-2.134870138
2.92,-2.129508146
2.93,-2.124187323
2.94,-2.118906419
2.95,-2.11366419
2.96,-2.10845939
2.97,-2.103290776
2.98,-2.098157104
2.99,-2.093057134
3,-2.087989626
3.01,-2.082953341
3.02,-2.077947044
3.03,-2.072969498
3.04,-2.068019473
3.05,-2.063095735
3.06,-2.058197055
3.07,-2.053322206
3.08,-2.048469961
3.09,-2.043639096
3.1,-2.038828388
3.11,-2.034036615
3.12,-2.029262558
3.13,-2.024504998
3.14,-2.019762719
3.15,-2.015034505
3.16,-2.010319142
3.17,-2.005615417
3.18,-2.000922118
3.19,-1.996238033
3.2,-1.991561952
3.21,-1.986892667
3.22,-1.982228967
3.23,-1.977569646
3.24,-1.972913494
3.25,-1.968259304
3.26,-1.96360587
3.27,-1.958951982
3.28,-1.954296435
3.29,-1.949638019
3.3,-1.944975527
3.31,-1.94030775
3.32,-1.935633479
3.33,-1.930951503
3.34,-1.92626061
3.35,-1.92155959
3.36,-1.916847227
3.37,-1.912122306
3.38,-1.907383611
3.39,-1.902629923
3.4,-1.89786002
3.41,-1.893072681
3.42,-1.888266679
3.43,-1.883440786
3.44,-1.878593771
3.45,-1.873724401
3.46,-1.868831437
3.47,-1.86391364
3.48,-1.858969765
3.49,-1.853998562
3.5,-1.848998778
3.51,-1.843969156
3.52,-1.838908433
3.53,-1.833815342
3.54,-1.828688608
3.55,-1.823526952
3.56,-1.818329088
3.57,-1.813093722
3.58,-1.807819555
3.59,-1.802505279
3.6,-1.797149579
3.61,-1.791751128
3.62,-1.786308593
3.63,-1.780820631
3.64,-1.775285884
3.65,-1.769702989
3.66,-1.764070567
3.67,-1.758387228
3.68,-1.752651567
3.69,-1.746862165
3.7,-1.741017588
3.71,-1.735116386
3.72,-1.729157089
3.73,-1.723138212
3.74,-1.717058247
3.75,-1.710915667
3.76,-1.704708919
3.77,-1.698436429
3.78,-1.692096597
3.79,-1.685687793
3.8,-1.679208361
3.81,-1.672656612
3.82,-1.666030823
3.83,-1.659329236
3.84,-1.652550056
3.85,-1.645691446
3.86,-1.638751528
3.87,-1.631728375
3.88,-1.624620015
3.89,-1.61742442
3.9,-1.610139508
3.91,-1.602763138
3.92,-1.595293104
3.93,-1.587727134
3.94,-1.580062884
3.95,-1.572297933
3.96,-1.564429777
3.97,-1.556455828
3.98,-1.548373403
3.99,-1.540179721
4,-1.531871895
4.01,-1.523446928
4.02,-1.514901701
4.03,-1.50623297
4.04,-1.497437355
4.05,-1.488511332
4.06,-1.479451222
4.07,-1.470253186
4.08,-1.460913207
4.09,-1.451427089
4.1,-1.441790432
4.11,-1.431998631
4.12,-1.422046856
4.13,-1.411930043
4.14,-1.401642872
4.15,-1.391179755
4.16,-1.380534819
4.17,-1.36970189
4.18,-1.358674469
4.19,-1.347445712
4.2,-1.336008416
4.21,-1.324354986
4.22,-1.312477418
4.23,-1.300367275
4.24,-1.288015652
4.25,-1.275413157
4.26,-1.262549878
4.27,-1.249415356
4.28,-1.235998546
4.29,-1.222287793
4.3,-1.208270793
4.31,-1.193934561
4.32,-1.179265395
4.33,-1.16424884
4.34,-1.148869655
4.35,-1.133111776
4.36,-1.116958287
4.37,-1.100391384
4.38,-1.083392352
4.39,-1.065941541
4.4,-1.048018344
4.41,-1.029601194
4.42,-1.010667558
4.43,-0.991193951
4.44,-0.971155965
4.45,-0.950528303
4.46,-0.929284857
4.47,-0.907398782
4.48,-0.884842627
4.49,-0.861588471
4.5,-0.83760812
4.51,-0.812873322
4.52,-0.787356038
4.53,-0.761028755
4.54,-0.733864831
4.55,-0.705838899
4.56,-0.676927303
4.57,-0.647108552
4.58,-0.616363814
4.59,-0.584677396
4.6,-0.552037224
4.61,-0.518435286
4.62,-0.483868011
4.63,-0.448336587
4.64,-0.411847164
4.65,-0.374410949
4.66,-0.336044182
4.67,-0.296767958
4.68,-0.256607949
4.69,-0.215593995
4.7,-0.173759598
4.71,-0.131141364
4.72,-0.087778391
4.73,-0.043711659
4.74,0.001016564
4.75,0.046363263
4.76,0.092285152
4.77,0.138739068
4.78,0.185682276
4.79,0.233072693
4.8,0.280869024
4.81,0.329030834
4.82,0.377518569
4.83,0.42629354
4.84,0.475317896
4.85,0.524554597
4.86,0.573967408
4.87,0.623520933
4.88,0.673180678
4.89,0.722913164
4.9,0.772686079
4.91,0.822468447
4.92,0.872230829
4.93,0.921945499
4.94,0.971586621
4.95,1.021130369
4.96,1.070555015
4.97,1.119840941
4.98,1.168970598
4.99,1.217928401
5,1.266700552
5.01,1.31527482
5.02,1.363640261
5.03,1.411786913
5.04,1.459705442
5.05,1.507386776
5.06,1.554821733
5.07,1.602000622
5.08,1.648912864
5.09,1.695546643
5.1,1.741888562
5.11,1.787923342
5.12,1.833633613
5.13,1.878999747
5.14,1.923999791
5.15,1.968609515
5.16,2.012802574
5.17,2.056550787
5.18,2.099824542
5.19,2.142593311
5.2,2.184826251
5.21,2.226492872
5.22,2.267563729
5.23,2.308011108
5.24,2.347809655
5.25,2.38693694
5.26,2.425373898
5.27,2.463105154
5.28,2.500119211
5.29,2.536408511
5.3,2.571969376
5.31,2.606801846
5.32,2.640909439
5.33,2.674298841
5.34,2.706979568
5.35,2.738963604
5.36,2.770265031
5.37,2.800899678
5.38,2.830884784
5.39,2.860238684
5.4,2.888980536
5.41,2.917130068
5.42,2.944707369
5.43,2.9717327
5.44,2.998226339
5.45,3.02420846
5.46,3.049699019
5.47,3.074717679
5.48,3.09928374
5.49,3.123416091
5.5,3.147133177
5.51,3.170452971
5.52,3.193392957
5.53,3.215970125
5.54,3.238200969
5.55,3.260101485
5.56,3.28168718
5.57,3.302973082
5.58,3.323973748
5.59,3.344703277
5.6,3.365175322
5.61,3.385403109
5.62,3.405399442
5.63,3.425176724
5.64,3.444746965
5.65,3.464121799
5.66,3.483312495
5.67,3.502329965
5.68,3.521184783
5.69,3.539887185
5.7,3.558447087
5.71,3.576874091
5.72,3.595177492
5.73,3.613366284
5.74,3.631449173
5.75,3.649434577
5.76,3.667330633
5.77,3.685145204
5.78,3.702885883
5.79,3.720559995
5.8,3.738174605
5.81,3.755736517
5.82,3.773252282
5.83,3.790728195
5.84,3.808170306
5.85,3.825584414
5.86,3.842976078
5.87,3.860350615
5.88,3.877713103
5.89,3.895068386
5.9,3.912421077
5.91,3.929775557
5.92,3.947135984
5.93,3.964506295
5.94,3.981890207
5.95,3.999291223
5.96,4.01671264
5.97,4.034157545
5.98,4.051628827
5.99,4.069129182
6,4.086661113
6.01,4.10422694
6.02,4.121828804
6.03,4.139468676
6.04,4.157148357
6.05,4.174869491
6.06,4.192633565
6.07,4.21044192
6.08,4.228295756
6.09,4.246196136
6.1,4.264143995
6.11,4.282140143
6.12,4.300185274
6.13,4.318279966
6.14,4.33642469
6.15,4.354619815
6.16,4.372865605
6.17,4.391162231
6.18,4.409509766
6.19,4.42790819
6.2,4.446357391
6.21,4.464857163
6.22,4.483407204
6.23,4.50200712
6.24,4.520656411
6.25,4.539354477
6.26,4.558100604
6.27,4.576893963
6.28,4.595733596
6.29,4.614618409
6.3,4.633547162
6.31,4.652518453
6.32,4.671530704
6.33,4.690582147
6.34,4.709670804
6.35,4.72879447
6.36,4.747950693
6.37,4.767136747
6.38,4.786349615
6.39,4.805585963
6.4,4.824842111
6.41,4.844114008
6.42,4.863397204
6.43,4.882686826
6.44,4.901977548
6.45,4.921263559
6.46,4.940538539
6.47,4.959795631
6.48,4.979027414
6.49,4.998225884
6.5,5.017382426
6.51,5.0364878
6.52,5.055532123
6.53,5.074504858
6.54,5.093394805
6.55,5.112190101
6.56,5.130878219
6.57,5.149445981
6.58,5.167879567
6.59,5.186164542
6.6,5.204285877
6.61,5.222227985
6.62,5.239974758
6.63,5.257509615
6.64,5.274815551
6.65,5.291875195
6.66,5.308670867
6.67,5.32518464
6.68,5.341398411
6.69,5.357293965
6.7,5.372853044
6.71,5.388057417
6.72,5.402888945
6.73,5.417329647
6.74,5.431361763
6.75,5.444967813
6.76,5.458130649
6.77,5.47083351
6.78,5.483060061
6.79,5.494794439
6.8,5.506021284
6.81,5.51672577
6.82,5.526893628
6.83,5.536511168
6.84,5.545565292
6.85,5.554043507
6.86,5.561933931
6.87,5.569225301
6.88,5.575906972
6.89,5.581968918
6.9,5.587401733
6.91,5.592196629
6.92,5.596345434
6.93,5.59984059
6.94,5.602675153
6.95,5.604842798
6.96,5.606337814
6.97,5.607155116
6.98,5.607290248
6.99,5.606739399
7,5.605499408
7.01,5.603567787
7.02,5.600942742
7.03,5.59762319
7.04,5.593608791
7.05,5.588899978
7.06,5.58349799
7.07,5.577404905
7.08,5.570623685
7.09,5.563158212
7.1,5.555013328
7.11,5.546194885
7.12,5.536709779
7.13,5.526565996
7.14,5.515772645
7.15,5.504339997
7.16,5.492279511
7.17,5.479603854
7.18,5.466326921
7.19,5.452463831
7.2,5.438030928
7.21,5.423045755
7.22,5.407527029
7.23,5.39149459
7.24,5.374969347
7.25,5.357973196
7.26,5.34052894
7.27,5.322660181
7.28,5.304391212
7.29,5.28574689
7.3,5.266752507
7.31,5.247433646
7.32,5.227816049
7.33,5.207925465
7.34,5.187787515
7.35,5.167427552
7.36,5.146870534
7.37,5.126140899
7.38,5.105262455
7.39,5.084258286
7.4,5.06315066
7.41,5.041960966
7.42,5.02070965
7.43,4.999416177
7.44,4.978099
7.45,4.956775547
7.46,4.935462218
7.47,4.914174395
7.48,4.892926453
7.49,4.871731792
7.5,4.850602875
7.51,4.829551271
7.52,4.808587691
7.53,4.787722045
7.54,4.766963495
7.55,4.746320512
7.56,4.725800926
7.57,4.70541199
7.58,4.685160429
7.59,4.665052498
7.6,4.645094038
7.61,4.625290523
7.62,4.605647112
7.63,4.586168696
7.64,4.566859944
7.65,4.547725338
7.66,4.528769221
7.67,4.509995824
7.68,4.491409305
7.69,4.473013776
7.7,4.454813328
7.71,4.436812055
7.72,4.419014079
7.73,4.40142356
7.74,4.384044716
7.75,4.366881835
7.76,4.349939281
7.77,4.333221504
7.78,4.316733042
7.79,4.300478525
7.8,4.284462675
7.81,4.268690302
7.82,4.253166302
7.83,4.23789565
7.84,4.222883394
7.85,4.208134647
7.86,4.193654573
7.87,4.179448384
7.88,4.16552132
7.89,4.151878642
7.9,4.138525617
7.91,4.125467502
7.92,4.112709536
7.93,4.100256921
7.94,4.088114808
7.95,4.076288285
7.96,4.064782363
7.97,4.05360196
7.98,4.042751889
7.99,4.032236846
8,4.022061393
8.01,4.012229955
8.02,4.002746795
8.03,3.993616017
8.04,3.984841547
8.05,3.976427123
8.06,3.968376294
8.07,3.960692401
8.08,3.953378577
8.09,3.946437736
8.1,3.939872571
8.11,3.933685543
8.12,3.927878877
8.13,3.92245456
8.14,3.917414335
8.15,3.912759699
8.16,3.908491898
8.17,3.90461193
8.18,3.901120535
8.19,3.898018203
8.2,3.895305165
8.21,3.8929814
8.22,3.891046632
8.23,3.889500328
8.24,3.888341707
8.25,3.887569733
8.26,3.887183124
8.27,3.88718035
8.28,3.887559639
8.29,3.888318979
8.3,3.88945612
8.31,3.890968581
8.32,3.892853655
8.33,3.89510841
8.34,3.897729695
8.35,3.900714151
8.36,3.904058207
8.37,3.907758097
8.38,3.911809857
8.39,3.916209339
8.4,3.92095221
8.41,3.926033971
8.42,3.931449951
8.43,3.937195326
8.44,3.943265121
8.45,3.949654222
8.46,3.95635738
8.47,3.963369225
8.48,3.970684271
8.49,3.978296931
8.5,3.986201518
8.51,3.994392264
8.52,4.002863321
8.53,4.011608778
8.54,4.02062267
8.55,4.029898983
8.56,4.039431669
8.57,4.049214658
8.58,4.059241863
8.59,4.069507193
8.6,4.080004562
8.61,4.090727905
8.62,4.101671176
8.63,4.112828367
8.64,4.124193517
8.65,4.135760719
8.66,4.147524125
8.67,4.159477959
8.68,4.171616528
8.69,4.183934222
8.7,4.196425521
8.71,4.20908501
8.72,4.22190738
8.73,4.234887426
8.74,4.248020059
8.75,4.261300311
8.76,4.274723334
8.77,4.288284399
8.78,4.301978903
8.79,4.315802371
8.8,4.329750446
8.81,4.343818898
8.82,4.358003612
8.83,4.372300595
8.84,4.386705968
8.85,4.401215959
8.86,4.415826902
8.87,4.430535227
8.88,4.445337455
8.89,4.460230191
8.9,4.475210115
8.91,4.490273974
8.92,4.505418569
8.93,4.52064075
8.94,4.535937401
8.95,4.551305433
8.96,4.566741768
8.97,4.582243331
8.98,4.597807037
8.99,4.613429775
9,4.629108401
9.01,4.644839725
9.02,4.660620494
9.03,4.676447378
9.04,4.692316962
9.05,4.708225737
9.06,4.724170082
9.07,4.740146262
9.08,4.756150404
9.09,4.772178494
9.1,4.788226363
9.11,4.804289686
9.12,4.820363972
9.13,4.836444554
9.14,4.852526588
9.15,4.868605047
9.16,4.884674719
9.17,4.900730208
9.18,4.916765933
9.19,4.932776129
9.2,4.948754859
9.21,4.964696013
9.22,4.980593318
9.23,4.996440354
9.24,5.012230562
9.25,5.027957257
9.26,5.043613648
9.27,5.059192861
9.28,5.074687947
9.29,5.090091916
9.3,5.105397757
9.31,5.120598463
9.32,5.135687052
9.33,5.150656606
9.34,5.165500291
9.35,5.180211384
9.36,5.194783307
9.37,5.209209657
9.38,5.223484226
9.39,5.237601036
9.4,5.251554362
9.41,5.265338759
9.42,5.278949091
9.43,5.292380544
9.44,5.305628655
9.45,5.318689325
9.46,5.331558841
9.47,5.344233887
9.48,5.356711558
9.49,5.368989369
9.5,5.381065264
9.51,5.392937619
9.52,5.40460525
9.53,5.416067409
9.54,5.427323785
9.55,5.438374503
9.56,5.449220116
9.57,5.459861601
9.58,5.470300354
9.59,5.480538172
9.6,5.490577254
9.61,5.500420181
9.62,5.51006991
9.63,5.519529756
9.64,5.528803383
9.65,5.537894788
9.66,5.546808289
9.67,5.555548507
9.68,5.564120355
9.69,5.572529025
9.7,5.58077997
9.71,5.58887889
9.72,5.596831724
9.73,5.604644629
9.74,5.612323974
9.75,5.619876323
9.76,5.62730842
9.77,5.634627185
9.78,5.641839697
9.79,5.648953188
9.8,5.655975025
9.81,5.662912704
9.82,5.669773839
9.83,5.676566153
9.84,5.683297473
9.85,5.689975718
9.86,5.696608895
9.87,5.703205081
9.88,5.709772425
9.89,5.716319138
9.9,5.722853487
9.91,5.729383786
9.92,5.735918394
9.93,5.742465705
9.94,5.749034141
9.95,5.75563215
9.96,5.762268196
9.97,5.768950758
9.98,5.775688318
9.99,5.782489362
10,5.789362366
10.01,5.796315798
10.02,5.803358107
10.03,5.810497717
10.04,5.817743024
10.05,5.825102382
10.06,5.832584106
10.07,5.840196454
10.08,5.84794763
10.09,5.855845765
10.1,5.86389892
10.11,5.872115067
10.12,5.880502086
10.13,5.889067756
10.14,5.897819738
10.15,5.906765574
10.16,5.91591267
10.17,5.925268285
10.18,5.934839522
10.19,5.944633313
10.2,5.954656409
10.21,5.964915366
10.22,5.97541653
10.23,5.986166028
10.24,5.997169751
10.25,6.00843334
10.26,6.019962176
10.27,6.031761364
10.28,6.04383572
10.29,6.056189757
10.3,6.068827675
10.31,6.081753345
10.32,6.094970301
10.33,6.10848173
10.34,6.1222905
10.35,6.136398983
10.36,6.150809303
10.37,6.165523162
10.38,6.180541869
10.39,6.195866343
10.4,6.211497106
10.41,6.227434285
10.42,6.243677608
10.43,6.260226405
10.44,6.277079618
10.45,6.294235788
10.46,6.311693078
10.47,6.329449272
10.48,6.34750178
10.49,6.365847644
10.5,6.384483552
10.51,6.403405842
10.52,6.422610513
10.53,6.442093234
10.54,6.461849355
10.55,6.481873911
10.56,6.502161635
10.57,6.522706965
10.58,6.543504054
10.59,6.56454677
10.6,6.585828713
10.61,6.60734321
10.62,6.629083326
10.63,6.651041867
10.64,6.673211388
10.65,6.69558419
10.66,6.718152331
10.67,6.740907623
10.68,6.763841643
10.69,6.786945737
10.7,6.810211024
10.71,6.833628405
10.72,6.857188575
10.73,6.880882032
10.74,6.90469909
10.75,6.928629901
10.76,6.952664466
10.77,6.976792659
10.78,7.001004254
10.79,7.025288951
10.8,7.0496364
10.81,7.074036232
10.82,7.098478095
10.83,7.122951684
10.84,7.147446775
10.85,7.171953259
10.86,7.196461175
10.87,7.220960739
10.88,7.245442383
10.89,7.269896768
10.9,7.294314827
10.91,7.318687769
10.92,7.343007112
10.93,7.367264686
10.94,7.391452654
10.95,7.415563506
10.96,7.439590065
10.97,7.463525485
10.98,7.48736324
10.99,7.511097113
11,7.534721177
11.01,7.558229776
11.02,7.581617498
11.03,7.604879148
11.04,7.628009713
11.05,7.651004333
11.06,7.673858254
11.07,7.696566797
11.08,7.719125308
11.09,7.741529119
11.1,7.763773501
11.11,7.785853616
11.12,7.807764474
11.13,7.82950088
11.14,7.851057395
11.15,7.872428281
11.16,7.893607466
11.17,7.914588493
11.18,7.935364481
11.19,7.955928093
11.2,7.976271495
11.21,7.996386328
11.22,8.016263682
11.23,8.035894075
11.24,8.055267435
11.25,8.074373096
11.26,8.09319979
11.27,8.111735653
11.28,8.129968236
11.29,8.147884524
11.3,8.16547096
11.31,8.182713482
11.32,8.199597555
11.33,8.216108229
11.34,8.232230188
11.35,8.247947803
11.36,8.263245209
11.37,8.278106371
11.38,8.292515146
11.39,8.306455381
11.4,8.319910972
11.41,8.332865947
11.42,8.345304553
11.43,8.35721133
11.44,8.368571184
11.45,8.379369465
11.46,8.389592038
11.47,8.399225347
11.48,8.408256483
11.49,8.416673238
11.5,8.42446416
11.51,8.431618604
11.52,8.438126777
11.53,8.443979771
11.54,8.449169608
11.55,8.453689261
11.56,8.457532686
11.57,8.460694845
11.58,8.463171722
11.59,8.464960339
11.6,8.46605877
11.61,8.466466151
11.62,8.466182684
11.63,8.465209641
11.64,8.463549368
11.65,8.461205281
11.66,8.458181861
11.67,8.454484647
11.68,8.450120224
11.69,8.445096213
11.7,8.439421246
11.71,8.433104948
11.72,8.426157908
11.73,8.418591649
11.74,8.410418593
11.75,8.401652016
11.76,8.392306003
11.77,8.382395397
11.78,8.371935741
11.79,8.360943217
11.8,8.349434578
11.81,8.337427076
11.82,8.324938393
11.83,8.311986557
11.84,8.298589863
11.85,8.284766798
11.86,8.270535949
11.87,8.255915931
11.88,8.240925301
11.89,8.225582485
11.9,8.209905699
11.91,8.193912884
11.92,8.177621638
11.93,8.161049156
11.94,8.14421218
11.95,8.127126951
11.96,8.10980917
11.97,8.092273966
11.98,8.07453587
11.99,8.056608801
12,8.038506051
12.01,8.020240285
12.02,8.00182354
12.03,7.983267239
12.04,7.964582202
12.05,7.945778661
12.06,7.926866294
12.07,7.907854244
12.08,7.888751153
12.09,7.869565197
12.1,7.850304121
12.11,7.830975277
12.12,7.811585665
12.13,7.792141969
12.14,7.772650605
12.15,7.753117756
12.16,7.733549414
12.17,7.713951423
12.18,7.694329512
12.19,7.674689342
12.2,7.655036532
12.21,7.635376702
12.22,7.615715505
12.23,7.596058652
12.24,7.57641195
12.25,7.556781318
12.26,7.537172821
12.27,7.517592682
12.28,7.498047307
12.29,7.478543296
12.3,7.459087458
12.31,7.439686819
12.32,7.420348629
12.33,7.401080364
12.34,7.381889729
12.35,7.362784652
12.36,7.343773282
12.37,7.324863977
12.38,7.306065295
12.39,7.287385982
12.4,7.268834953
12.41,7.250421277
12.42,7.232154156
12.43,7.214042902
12.44,7.19609692
12.45,7.178325679
12.46,7.160738689
12.47,7.143345479
12.48,7.126155568
12.49,7.109178442
12.5,7.092423529
12.51,7.075900175
12.52,7.059617618
12.53,7.043584967
12.54,7.027811182
12.55,7.012305049
12.56,6.997075163
12.57,6.982129907
12.58,6.967477442
12.59,6.95312568
12.6,6.939082278
12.61,6.925354623
12.62,6.911949819
12.63,6.898874674
12.64,6.886135696
12.65,6.87373908
12.66,6.861690702
12.67,6.849996113
12.68,6.838660532
12.69,6.827688843
12.7,6.817085591
12.71,6.806854976
12.72,6.797000855
12.73,6.787526737
12.74,6.778435783
12.75,6.769730806
12.76,6.761414267
12.77,6.753488282
12.78,6.745954618
12.79,6.738814695
12.8,6.732069591
12.81,6.725720039
12.82,6.719766435
12.83,6.714208839
12.84,6.709046978
12.85,6.70428025
12.86,6.699907729
12.87,6.695928172
12.88,6.692340018
12.89,6.6891414
12.9,6.68633015
12.91,6.683903799
12.92,6.681859593
12.93,6.680194491
12.94,6.678905179
12.95,6.677988074
12.96,6.677439332
12.97,6.677254857
12.98,6.67743031
12.99,6.677961113
13,6.678842464
13.01,6.680069342
13.02,6.681636516
13.03,6.683538555
13.04,6.685769837
13.05,6.688324558
13.06,6.691196744
13.07,6.694380255
13.08,6.6978688
13.09,6.701655944
13.1,6.705735116
13.11,6.710099623
13.12,6.714742654
13.13,6.719657293
13.14,6.724836528
13.15,6.730273259
13.16,6.735960307
13.17,6.741890425
13.18,6.748056305
13.19,6.754450586
13.2,6.761065865
13.21,6.767894705
13.22,6.774929642
13.23,6.782163194
13.24,6.789587869
13.25,6.797196171
13.26,6.804980612
13.27,6.812933714
13.28,6.821048019
13.29,6.829316098
13.3,6.837730554
13.31,6.846284032
13.32,6.854969221
13.33,6.863778865
13.34,6.872705768
13.35,6.881742797
13.36,6.890882892
13.37,6.900119067
13.38,6.909444419
13.39,6.918852129
13.4,6.928335472
13.41,6.937887816
13.42,6.947502632
13.43,6.957173492
13.44,6.966894077
13.45,6.976658181
13.46,6.986459711
13.47,6.996292692
13.48,7.006151271
13.49,7.016029718
13.5,7.025922429
13.51,7.035823927
13.52,7.045728866
