Time,Angle
0.008,-11.06676307
0.016,-4.27561614
0.024,1.589847931
0.032,6.366526765
0.04,7.602984098
0.048,6.768085679
0.056,15.82564376
0.064,15.59873131
0.072,4.167640471
0.08,4.32964848
0.088,11.84694575
0.096,26.17808669
0.104,16.43028151
0.112,24.95278715
0.12,31.27301646
0.128,23.87776616
0.136,8.715781705
0.144,-5.707329825
0.152,-12.28959825
0.16,-11.19161242
0.168,-5.217233717
0.176,-0.1319973
0.184,4.892441311
0.192,7.325847451
0.2,7.361867342
0.208,14.34289861
0.216,12.27962397
0.224,0.615515669
0.232,2.022471207
0.24,10.02182414
0.248,22.20477015
0.256,10.98273925
0.264,23.37196825
0.272,32.00455507
0.28,26.81702352
0.288,11.2553173
0.296,-4.546166161
0.304,-12.87148645
0.312,-12.32782098
0.32,-5.943884773
0.328,0.522647701
0.336,6.138583095
0.344,8.964600939
0.352,7.764702235
0.36,8.510422716
0.368,13.14328742
0.376,-0.997753699
0.384,-1.575744425
0.392,6.07722638
0.4,18.49706732
0.408,11.964241
0.416,22.6204633
0.424,32.42060824
0.432,31.47487971
0.44,17.0764409
0.448,0.957300018
0.456,-11.01738003
0.464,-13.28731777
0.472,-8.658178022
0.48,-1.957949068
0.488,4.25655356
0.496,8.969792508
0.504,8.759612227
0.512,6.890919663
0.52,12.78021239
0.528,8.432686809
0.536,-2.787282266
0.544,2.247419677
0.552,12.3186239
0.56,24.4587826
0.568,20.34916119
0.576,28.7718607
0.584,32.80896155
0.592,24.47883196
0.6,8.398943033
0.608,-6.787854603
0.616,-13.71423311
0.624,-12.56247801
0.632,-6.008475482
0.64,-1.346839289
0.648,2.53571432
0.656,3.865449479
0.664,5.55111739
0.672,1.553951861
0.68,-1.70567406
0.688,-0.94828843
0.696,6.833094476
0.704,26.49303525
0.712,-26.52051299
0.72,2.940140737
0.728,29.32705936
0.736,27.26199424
0.744,13.97703741
0.752,-2.390962236
0.76,-12.52721778
0.768,-10.90622461
0.776,-2.910708037
0.784,2.500757893
0.792,7.212230671
0.8,10.36377674
0.808,8.095039481
0.816,3.449805487
0.824,0.150560482
0.832,-12.71810519
0.84,-13.42704497
0.848,0.913582887
0.856,21.48672863
0.864,-3.261514304
0.872,18.44353049
0.88,35.3256219
0.888,35.04020526
0.896,22.8140754
0.904,5.719654714
0.912,-9.622432373
0.92,-13.76414571
0.928,-8.796287779
0.936,-0.390331432
0.944,6.308598979
0.952,11.5360464
0.96,11.39828487
0.968,6.878591429
0.976,3.830961409
0.984,1.757049824
0.992,-14.61751857
1,-7.290806882
1.008,6.457043225
1.016,22.03400041
1.024,13.01654912
1.032,28.07258623
1.04,36.24356911
1.048,31.73228522
1.056,16.13814119
1.064,-1.28261507
1.072,-13.3033803
1.08,-15.31638495
1.088,-10.16061435
1.096,-2.895454098
1.104,1.041965984
1.112,3.365241236
1.12,2.460279461
1.128,-4.724032312
1.136,-5.534388338
1.144,-2.186218571
1.152,4.999898581
1.16,24.77675103
1.168,87.09277465
1.176,174.6865595
1.184,206.4381537
1.192,208.5116477
1.2,197.138105
1.208,178.8966787
1.216,168.253341
1.224,169.3016795
1.232,176.1475446
1.24,181.1631497
1.248,185.9278007
1.256,189.4345706
1.264,187.0121738
1.272,181.3961195
1.28,175.2185902
1.288,159.2322187
1.296,167.0379594
1.304,181.7083517
1.312,208.4758727
1.32,163.3779605
1.328,195.2410463
1.336,215.7834612
1.344,213.3712341
1.352,199.2458783
1.36,181.9068967
1.368,167.7716676
1.376,166.1152934
1.384,172.899345
1.392,181.5911715
1.4,188.4240047
1.408,192.4541046
1.416,190.7270629
1.424,185.1463563
1.432,181.5665337
1.44,175.9448541
1.448,159.3906458
1.456,171.8693333
1.464,189.0744287
1.472,208.0217985
1.48,192.2080647
1.488,210.8010481
1.496,217.6945061
1.504,211.1965353
1.512,194.7879661
1.52,177.0386938
1.528,165.8592687
1.536,165.360143
1.544,171.7462771
1.552,179.2852032
1.56,185.2147513
1.568,188.5716084
1.576,187.6412801
1.584,189.6496479
1.592,193.2401826
1.6,179.0405807
1.608,178.3932244
1.616,185.4179261
1.624,198.7256119
1.632,187.4334701
1.64,198.7293457
1.648,212.0882472
1.656,209.9327615
1.664,195.6968103
1.672,179.3141401
1.68,167.651636
1.688,165.2975565
1.696,170.3382822
1.704,177.2620076
1.712,181.6594072
1.72,184.9013515
1.728,185.3425853
1.736,185.224725
1.744,173.9699556
1.752,173.2340805
1.76,176.4791914
1.768,189.7627277
1.776,225.1600871
1.784,150.6454543
1.792,191.5939977
1.8,210.8576883
1.808,205.8892109
1.816,189.146684
1.824,172.7302785
1.832,167.7143426
1.84,172.4297517
1.848,179.6149056
1.856,185.8887448
1.864,191.6944322
1.872,192.3603377
1.88,186.2975645
1.888,179.4711378
1.896,175.0439472
1.904,171.7799062
1.912,162.1129889
1.92,181.2241543
1.928,200.4889982
1.936,196.727715
1.944,205.2263832
1.952,217.2985011
1.96,215.8122505
1.968,206.2374382
1.976,190.038045
1.984,174.1261047
1.992,167.8224218
2,170.7228888
2.008,178.0889461
2.016,183.6694301
2.024,189.2228269
2.032,190.8463668
2.04,188.2135688
2.048,185.9151478
2.056,187.4685074
2.064,170.7297987
2.072,167.9323403
2.08,179.6546979
2.088,196.4036237
2.096,182.9206716
2.104,195.7850642
2.112,212.9490976
2.12,215.2464246
2.128,204.2332547
2.136,186.6882446
2.144,170.4021897
2.152,164.8369892
2.16,167.8987385
2.168,176.2505377
2.176,183.4225053
2.184,189.4328135
2.192,190.505816
2.2,187.4656371
2.208,188.8255257
2.216,189.5843084
2.224,175.5901979
2.232,179.6734432
2.24,189.4075997
2.248,203.4016905
2.256,202.5282534
2.264,209.5317402
2.272,212.2533358
2.28,204.9839453
2.288,189.7870212
2.296,174.4548713
2.304,166.1199445
2.312,165.8297879
2.32,173.5917464
2.328,174.850812
2.336,175.1237151
2.344,171.6567557
2.352,168.8573914
2.36,180.0915161
2.368,193.0775793
2.376,204.8398012
2.384,215.9220582
2.392,211.9928419
2.4,201.1768564
2.408,209.4417538
2.416,206.1175494
2.424,192.8872013
2.432,180.1823918
2.44,176.0351472
