Time ,Angle 
0.033333333,-22.82971477
0.066666667,-16.72993556
0.1,30.0035937
0.133333333,55.17163504
0.166666667,70.27354609
0.2,94.5484632
0.233333333,123.3236622
0.266666667,163.8085852
0.3,190.2943957
0.333333333,146.8861972
0.366666667,143.4521797
0.4,142.2192305
0.433333333,147.526735
0.466666667,158.6253553
0.5,163.5392373
0.533333333,155.7148295
0.566666667,152.6238548
0.6,155.7764231
0.633333333,160.0663576
0.666666667,155.1844581
0.7,157.2792974
0.733333333,192.6092743
0.766666667,226.1113997
0.8,243.1675987
0.833333333,265.4033845
0.866666667,295.9128218
0.9,333.1512287
0.933333333,371.7835928
0.966666667,334.0419553
1,325.871714
1.033333333,323.5023913
1.066666667,326.3368101
1.1,335.2250484
1.133333333,344.1789491
1.166666667,337.5541997
1.2,332.5900615
1.233333333,334.1619504
1.266666667,338.953461
1.3,337.7135396
1.333333333,335.5103523
1.366666667,357.4763952
1.4,402.1390988
1.433333333,419.0272454
1.466666667,436.5836702
1.5,470.0971479
1.533333333,502.429577
1.566666667,547.3120991
1.6,522.1702934
1.633333333,506.1033366
1.666666667,503.5303523
1.7,504.9172965
1.733333333,513.2017525
1.766666667,524.037253
1.8,520.8163005
1.833333333,514.1883196
1.866666667,514.013377
1.9,518.1506268
1.933333333,517.7710783
1.966666667,513.8706307
2,521.6794303
2.033333333,573.1004135
2.066666667,593.9185422
2.1,611.1785157
2.133333333,643.8850701
2.166666667,672.206759
2.2,720.0410039
2.233333333,726.2116113
2.266666667,686.7313149
2.3,683.3443388
2.333333333,682.8899219
2.366666667,689.3420111
2.4,700.459507
2.433333333,702.6823116
2.466666667,694.9238268
2.5,692.8038939
2.533333333,696.6012452
2.566666667,700.0570035
2.6,694.1500408
2.633333333,694.506691
2.666666667,741.4592825
2.7,768.5089872
2.733333333,785.4162384
2.766666667,810.1952177
2.8,840.5273429
2.833333333,879.391099
2.866666667,911.6537968
2.9,869.264785
2.933333333,867.0232796
2.966666667,866.2886288
3,870.4181663
3.033333333,880.3989425
3.066666667,885.2447686
3.1,877.399242
3.133333333,874.9375159
3.166666667,877.7670397
3.2,880.6726004
3.233333333,873.9777335
3.266666667,873.3134795
3.3,911.9055864
3.333333333,943.4385099
3.366666667,960.9191528
3.4,984.4558023
3.433333333,1015.061585
3.466666667,1050.334752
3.5,1086.021316
3.533333333,1050.55103
3.566666667,1045.262829
3.6,1042.833453
3.633333333,1045.712407
3.666666667,1053.9117
3.7,1062.322272
3.733333333,1057.449608
3.766666667,1053.037655
3.8,1054.183224
3.833333333,1058.493667
3.866666667,1058.725504
3.9,1057.630224
3.933333333,1077.168805
3.966666667,1124.919867
4,1140.603434
4.033333333,1156.749414
4.066666667,1188.986727
4.1,1220.670318
4.133333333,1265.575981
4.166666667,1239.062607
4.2,1224.096724
4.233333333,1221.253307
4.266666667,1222.677145
4.3,1231.075796
4.333333333,1241.562101
4.366666667,1240.492808
4.4,1234.230734
4.433333333,1233.473752
4.466666667,1237.669205
4.5,1237.353762
4.533333333,1233.028888
4.566666667,1237.941837
4.6,1287.086426
4.633333333,1310.303073
4.666666667,1328.382064
4.7,1361.371571
4.733333333,1389.327066
4.766666667,1437.943326
4.8,1447.404658
4.833333333,1409.564619
4.866666667,1407.636954
4.9,1407.4605
4.933333333,1412.523096
4.966666667,1421.922273
5,1422.909147
5.033333333,1416.411211
5.066666667,1415.371031
5.1,1418.613135
5.133333333,1419.316118
5.166666667,1412.475048
5.2,1412.077934
5.233333333,1460.615584
5.266666667,1484.778693
5.3,1502.445045
5.333333333,1529.809888
5.366666667,1560.777745
5.4,1593.795103
5.433333333,1621.836975
5.466666667,1588.490957
5.5,1585.665697
5.533333333,1584.34074
5.566666667,1588.364084
5.6,1596.50732
5.633333333,1601.709572
5.666666667,1596.075949
5.7,1593.569333
5.733333333,1595.998566
5.766666667,1599.820117
5.8,1598.311817
5.833333333,1598.67696
5.866666667,1628.813581
5.9,1667.399845
5.933333333,1682.426558
5.966666667,1700.311229
6,1732.79857
6.033333333,1767.688896
6.066666667,1805.784193
6.1,1771.539879
6.133333333,1763.312875
6.166666667,1760.884367
6.2,1763.69725
6.233333333,1772.395298
6.266666667,1781.000716
6.3,1778.12991
6.333333333,1772.972908
6.366666667,1773.2225
6.4,1777.885805
6.433333333,1778.410752
6.466666667,1778.373867
6.5,1793.711871
6.533333333,1842.238115
6.566666667,1859.939208
6.6,1875.60381
6.633333333,1906.529361
6.666666667,1935.068819
6.7,1982.528984
6.733333333,1963.457963
6.766666667,1944.010811
6.8,1940.434652
