Time ,Angle 
0.033333333,-83.80006628
0.066666667,-75.81546671
0.1,-74.16010663
0.133333333,-80.52458383
0.166666667,-92.74951629
0.2,-101.1955021
0.233333333,-107.5804692
0.266666667,-111.2086022
0.3,-112.279738
0.333333333,-115.1490816
0.366666667,-116.6805033
0.4,-113.2962924
0.433333333,-106.5973325
0.466666667,-97.81102288
0.5,-87.82960563
0.533333333,-77.60537494
0.566666667,-73.75120502
0.6,-77.27525224
0.633333333,-89.07062843
0.666666667,-97.57303783
0.7,-104.3217805
0.733333333,-108.2499293
0.766666667,-109.8405656
0.8,-111.9279609
0.833333333,-115.1576165
0.866666667,-115.8101028
0.9,-111.6856276
0.933333333,-105.1169463
0.966666667,-95.10484455
1,-84.61399601
1.033333333,-75.84321251
1.066666667,-73.61781336
1.1,-79.45500601
1.133333333,-91.87137049
1.166666667,-100.6146047
1.2,-107.1160443
1.233333333,-110.9431148
1.266666667,-112.09569
1.3,-114.9455702
1.333333333,-116.6032788
1.366666667,-113.5412807
1.4,-106.8472175
1.433333333,-97.88600918
1.466666667,-87.53137215
1.5,-77.14412677
1.533333333,-73.28462223
1.566666667,-76.63834329
1.6,-89.05147282
1.633333333,-98.20007835
1.666666667,-105.3767248
1.7,-109.8409107
1.733333333,-111.1861417
1.766666667,-113.9222459
1.8,-116.4102783
1.833333333,-115.1955743
1.866666667,-109.5888198
1.9,-101.6993992
1.933333333,-91.52325151
1.966666667,-80.97517663
2,-74.21814173
2.033333333,-74.21842379
2.066666667,-83.88723872
2.1,-95.10645584
2.133333333,-102.6632616
2.166666667,-107.9703741
2.2,-110.7774834
2.233333333,-112.0841735
2.266666667,-115.0612805
2.3,-116.1399082
2.333333333,-112.3111834
2.366666667,-105.4070798
2.4,-95.74885279
2.433333333,-85.02223925
2.466666667,-75.9237638
2.5,-73.19815755
2.533333333,-78.57127174
2.566666667,-91.15993595
2.6,-100.0134067
2.633333333,-106.4322371
2.666666667,-110.078062
2.7,-111.0556326
2.733333333,-113.8371002
2.766666667,-116.3311348
2.8,-114.9052262
2.833333333,-109.3095399
2.866666667,-101.3831514
2.9,-91.31980865
2.933333333,-80.89297286
2.966666667,-74.38788461
3,-74.68475693
3.033333333,-84.32822221
3.066666667,-95.19296194
3.1,-102.3728497
3.133333333,-107.2747506
3.166666667,-109.7684609
3.2,-110.6803107
3.233333333,-113.7078262
3.266666667,-115.7572427
3.3,-113.3487696
3.333333333,-107.3411825
3.366666667,-98.71466158
3.4,-88.4671859
3.433333333,-78.17067832
3.466666667,-74.00925164
3.5,-76.65277542
3.533333333,-88.13327931
3.566666667,-97.34754505
3.6,-104.8554273
3.633333333,-109.4980291
3.666666667,-110.8773904
3.7,-113.4068938
3.733333333,-116.1411862
3.766666667,-115.4711055
