Time ,Angle 
0.033333333,-33.19675234
0.066666667,-30.70831948
0.1,-24.7653269
0.133333333,-12.93594164
0.166666667,-2.387525981
0.2,0.604080725
0.233333333,32.99131505
0.266666667,65.75702316
0.3,66.83385707
0.333333333,72.5246304
0.366666667,67.79950236
0.4,64.22442857
0.433333333,68.59027753
0.466666667,76.89880374
0.5,82.52385801
0.533333333,88.34306351
0.566666667,109.4727878
0.6,129.2019926
0.633333333,138.0741156
0.666666667,142.119207
0.7,142.9009605
0.733333333,135.1804011
0.766666667,130.5160419
0.8,134.033858
0.833333333,139.7535759
0.866666667,140.551646
0.9,139.7548875
0.933333333,144.3297009
0.966666667,145.2914737
1,148.5121194
1.033333333,159.7454773
1.066666667,171.4701917
1.1,176.9209561
1.133333333,188.5612568
1.166666667,226.1749622
1.2,249.1089049
1.233333333,247.4911482
1.266666667,248.1055948
1.3,245.0387214
1.333333333,239.6910566
1.366666667,246.3413828
1.4,251.1326127
1.433333333,251.6508693
1.466666667,254.5404051
1.5,271.4151446
1.533333333,302.2232643
1.566666667,310.2814105
1.6,314.7810797
1.633333333,324.4437687
1.666666667,320.8272393
1.7,316.9783804
1.733333333,313.7545304
1.766666667,313.5334669
1.8,313.0823981
1.833333333,316.0631875
1.866666667,320.2411605
1.9,326.0386356
1.933333333,329.4171234
1.966666667,332.9197575
2,339.3273315
2.033333333,345.7942895
2.066666667,349.6868036
2.1,348.9767255
2.133333333,351.999058
2.166666667,377.747815
2.2,414.7638176
2.233333333,428.3489857
2.266666667,432.3516409
2.3,435.1572954
2.333333333,438.8626832
2.366666667,447.8741285
2.4,450.9479614
2.433333333,444.4377676
2.466666667,438.1561656
2.5,450.6421503
2.533333333,480.6848553
2.566666667,490.2404113
2.6,505.1128608
2.633333333,510.857217
2.666666667,503.9429847
2.7,493.7870056
2.733333333,491.6877699
2.766666667,496.659124
2.8,500.5138704
2.833333333,503.572764
2.866666667,510.2229029
2.9,507.879552
2.933333333,510.5350539
2.966666667,519.7912106
3,529.666631
3.033333333,531.004
3.066666667,559.0702879
3.1,599.6037121
3.133333333,611.225352
3.166666667,614.0460518
3.2,617.2278511
3.233333333,613.7056512
3.266666667,610.8784206
3.3,619.6218575
3.333333333,628.1066874
3.366666667,636.0397855
3.4,650.3428831
3.433333333,667.6516728
3.466666667,674.6763518
3.5,678.9376883
3.533333333,681.2204718
3.566666667,676.42351
3.6,670.9320246
3.633333333,674.2005046
3.666666667,678.9174518
3.7,681.0265056
3.733333333,681.575914
3.766666667,686.8573218
3.8,686.5125661
3.833333333,686.4923371
3.866666667,699.2353015
3.9,713.3391957
3.933333333,718.1951817
3.966666667,742.8177039
4,782.5982591
4.033333333,788.8794863
4.066666667,787.7401128
4.1,794.7069235
4.133333333,792.5923691
4.166666667,782.9548144
4.2,791.2754411
4.233333333,798.5821533
4.266666667,803.8060207
4.3,818.2805976
4.333333333,842.0740892
4.366666667,854.4856541
4.4,858.0956436
4.433333333,861.5097882
4.466666667,860.1847724
4.5,853.6337653
4.533333333,853.0034196
4.566666667,856.1541946
4.6,858.2369549
4.633333333,857.6901402
4.666666667,860.021784
4.7,865.1213965
4.733333333,867.1781992
4.766666667,873.6024825
4.8,885.9979729
4.833333333,896.0011284
4.866666667,896.2511235
4.9,919.4596441
4.933333333,954.83656
4.966666667,969.7611123
5,966.3896292
5.033333333,963.4073271
5.066666667,959.1199905
5.1,959.8094221
5.133333333,965.5242264
5.166666667,968.1638644
5.2,969.1925785
5.233333333,976.0450259
5.266666667,998.8872622
5.3,1026.121632
5.333333333,1031.491438
5.366666667,1039.138961
5.4,1045.273222
5.433333333,1040.984426
5.466666667,1037.108822
5.5,1033.712444
5.533333333,1033.617051
5.566666667,1034.168068
5.6,1037.724584
5.633333333,1044.291028
5.666666667,1049.261213
5.7,1051.372546
5.733333333,1057.180064
5.766666667,1068.041939
5.8,1076.983187
5.833333333,1077.553619
5.866666667,1107.032512
5.9,1141.343909
5.933333333,1147.996847
5.966666667,1150.017596
6,1147.609516
6.033333333,1141.75297
6.066666667,1145.261229
6.1,1152.957053
6.133333333,1156.821053
6.166666667,1159.014523
6.2,1172.957593
6.233333333,1202.925363
6.266666667,1214.610668
6.3,1217.761932
6.333333333,1223.455202
6.366666667,1219.439808
6.4,1213.232914
6.433333333,1213.160482
6.466666667,1216.066583
6.5,1217.152373
6.533333333,1216.883056
6.566666667,1219.397082
6.6,1225.517036
6.633333333,1228.064303
6.666666667,1233.350534
6.7,1243.809918
6.733333333,1252.671282
6.766666667,1256.296142
6.8,1263.318243
6.833333333,1295.689673
6.866666667,1324.660742
6.9,1328.422712
6.933333333,1327.144301
6.966666667,1318.102329
7,1319.932304
