Time ,Angle 
0.033333333,73.03323237
0.066666667,84.75204663
0.1,91.05872153
0.133333333,87.31812379
0.166666667,80.92385271
0.2,71.97261627
0.233333333,62.9028446
0.266666667,56.39657024
0.3,62.79178207
0.333333333,82.183466
0.366666667,110.1265155
0.4,124.8245705
0.433333333,140.6043222
0.466666667,137.1125413
0.5,122.178529
0.533333333,91.95613785
0.566666667,67.64947272
0.6,50.22539599
0.633333333,46.74992846
0.666666667,44.85262656
0.7,36.40293884
0.733333333,43.49992474
0.766666667,44.29006995
0.8,43.64720565
0.833333333,44.78199176
0.866666667,53.96611795
0.9,69.00486897
0.933333333,79.00143528
0.966666667,94.55360308
1,109.6722882
1.033333333,121.2430942
1.066666667,136.4345832
1.1,137.1811963
1.133333333,112.7330438
1.166666667,78.80377333
1.2,59.75310621
1.233333333,46.81366329
1.266666667,42.12822776
1.3,44.13709161
1.333333333,61.39716821
1.366666667,71.68871212
1.4,68.83183822
1.433333333,58.91501194
1.466666667,49.01928454
1.5,44.49711871
1.533333333,47.14950978
1.566666667,56.25172137
1.6,71.45329617
1.633333333,93.82971884
1.666666667,116.2175738
1.7,139.7843069
1.733333333,148.3449899
1.766666667,129.7129183
1.8,93.66522148
1.833333333,67.46413084
1.866666667,49.74976777
1.9,40.02645812
1.933333333,34.62244496
1.966666667,38.07531714
2,48.85288713
2.033333333,48.79169717
2.066666667,44.77246726
2.1,42.3509547
2.133333333,47.6271264
2.166666667,60.45905596
2.2,67.01852912
2.233333333,78.56369279
2.266666667,94.532517
2.3,114.8086011
2.333333333,133.1876331
2.366666667,144.9688095
2.4,126.385224
2.433333333,95.86373518
2.466666667,71.28355182
2.5,55.58701902
2.533333333,41.51068264
2.566666667,36.03703293
2.6,45.92821303
2.633333333,63.84133361
2.666666667,71.53571188
2.7,70.88008331
2.733333333,65.56930766
2.766666667,56.65848683
2.8,47.84630282
2.833333333,48.69088276
2.866666667,56.79291719
2.9,73.06709464
2.933333333,96.05270752
2.966666667,116.7373807
3,141.9524426
3.033333333,148.2911005
3.066666667,130.2354594
3.1,96.48536449
3.133333333,68.34840514
3.166666667,47.89463819
3.2,36.80145917
3.233333333,33.39237824
3.266666667,40.36953426
3.3,60.60786692
3.333333333,67.28569561
3.366666667,65.25260342
3.4,58.76458615
3.433333333,49.49839536
3.466666667,54.05257057
3.5,55.17913087
3.533333333,65.03184042
3.566666667,79.72832312
3.6,104.7093973
3.633333333,123.1373293
3.666666667,146.0023706
3.7,140.2428535
3.733333333,114.8178917
3.766666667,80.84726528
3.8,60.81805108
3.833333333,44.58752272
3.866666667,37.265033
3.9,41.06592284
3.933333333,66.54749637
3.966666667,82.94119321
4,95.11111859
4.033333333,103.6489795
4.066666667,113.560413
4.1,115.1656671
4.133333333,94.49886755
4.166666667,77.19164189
4.2,71.34300122
4.233333333,75.10134526
4.266666667,98.28532595
4.3,133.9756307
4.333333333,134.5609662
4.366666667,120.5593353
4.4,106.7561494
4.433333333,93.06093939
4.466666667,79.79558021
4.5,69.95953832
4.533333333,64.06324345
4.566666667,69.56029577
4.6,78.62666486
4.633333333,83.31904518
4.666666667,82.90690932
4.7,79.62327686
4.733333333,75.09236334
4.766666667,68.34351737
4.8,63.96977982
4.833333333,62.92816932
4.866666667,74.70998386
4.9,98.52287709
4.933333333,118.7734184
4.966666667,133.6814474
5,136.7815159
5.033333333,124.5196433
5.066666667,105.8460681
5.1,80.82103061
5.133333333,63.90651336
5.166666667,51.05290503
5.2,51.52719489
5.233333333,45.8075194
5.266666667,37.23847744
5.3,41.85103689
5.333333333,41.63530516
5.366666667,42.0648127
5.4,45.80749805
5.433333333,61.24578996
5.466666667,72.79757435
5.5,89.26816302
5.533333333,104.3886854
5.566666667,115.6300692
5.6,127.7076849
5.633333333,139.9999571
5.666666667,131.2316393
5.7,97.2349384
5.733333333,69.0544888
5.766666667,52.23197097
5.8,39.85049202
5.833333333,35.89359388
5.866666667,43.00196884
5.9,61.1380445
5.933333333,68.54412233
5.966666667,62.56116614
6,53.79683557
6.033333333,44.88489172
6.066666667,46.82110303
6.1,51.91472276
6.133333333,61.22427513
6.166666667,76.2660582
6.2,99.4378537
6.233333333,120.0529373
6.266666667,143.5024181
6.3,144.8503642
6.333333333,123.2004717
6.366666667,88.13192413
6.4,64.03862457
6.433333333,46.22424928
6.466666667,36.54158573
6.5,33.08306351
6.533333333,46.43503901
6.566666667,62.6821104
6.6,62.00673294
