Time 451,Angle 451
4.27,-5.963157509
4.28,-5.941670247
4.29,-5.920115078
4.3,-5.898499724
4.31,-5.876831887
4.32,-5.855119251
4.33,-5.833369485
4.34,-5.81159024
4.35,-5.789789149
4.36,-5.767973824
4.37,-5.746151853
4.38,-5.724330795
4.39,-5.702518172
4.4,-5.680721467
4.41,-5.658948108
4.42,-5.637205468
4.43,-5.615500848
4.44,-5.593841469
4.45,-5.572234462
4.46,-5.550686858
4.47,-5.529205574
4.48,-5.5077974
4.49,-5.486468994
4.5,-5.465226867
4.51,-5.444077373
4.52,-5.423026701
4.53,-5.402080866
4.54,-5.381245701
4.55,-5.360526848
4.56,-5.339929756
4.57,-5.319459677
4.58,-5.299121653
4.59,-5.278920526
4.6,-5.258860931
4.61,-5.238947294
4.62,-5.219183834
4.63,-5.199574559
4.64,-5.180123272
4.65,-5.160833576
4.66,-5.141708879
4.67,-5.122752397
4.68,-5.103967146
4.69,-5.085355953
4.7,-5.066921465
4.71,-5.048666155
4.72,-5.030592325
4.73,-5.012702104
4.74,-4.994997452
4.75,-4.977480177
4.76,-4.960151929
4.77,-4.943014209
4.78,-4.926068369
4.79,-4.909315617
4.8,-4.892757022
4.81,-4.876393513
4.82,-4.860225888
4.83,-4.844254811
4.84,-4.828480814
4.85,-4.812904305
4.86,-4.797525561
4.87,-4.782344737
4.88,-4.767361863
4.89,-4.752576844
4.9,-4.737989465
4.91,-4.723599389
4.92,-4.709406157
4.93,-4.69540919
4.94,-4.681607789
4.95,-4.668001135
4.96,-4.654588287
4.97,-4.641368188
4.98,-4.62833966
4.99,-4.615501407
5,-4.602852015
5.01,-4.590389952
5.02,-4.578113568
5.03,-4.566021099
5.04,-4.554110662
5.05,-4.542380262
5.06,-4.53082779
5.07,-4.519451023
5.08,-4.508247629
5.09,-4.497215164
5.1,-4.486351077
5.11,-4.47565271
5.12,-4.465117301
5.13,-4.454741985
5.14,-4.444523795
5.15,-4.434459666
5.16,-4.424546438
5.17,-4.414780856
5.18,-4.405159573
5.19,-4.395679152
5.2,-4.386336069
5.21,-4.377126716
5.22,-4.368047402
5.23,-4.35909436
5.24,-4.350263745
5.25,-4.341551637
5.26,-4.332954048
5.27,-4.324466917
5.28,-4.316086119
5.29,-4.307807466
5.3,-4.299626708
5.31,-4.291539538
5.32,-4.283541592
5.33,-4.275628454
5.34,-4.267795656
5.35,-4.260038681
5.36,-4.252352968
5.37,-4.244733908
5.38,-4.237176854
5.39,-4.229677117
5.4,-4.222229971
5.41,-4.214830655
5.42,-4.207474374
5.43,-4.2001563
5.44,-4.192871579
5.45,-4.185615324
5.46,-4.178382625
5.47,-4.171168548
5.48,-4.163968135
5.49,-4.156776407
5.5,-4.149588367
5.51,-4.142399001
5.52,-4.135203278
5.53,-4.127996151
5.54,-4.120772563
5.55,-4.113527446
5.56,-4.106255723
5.57,-4.098952309
5.58,-4.091612116
5.59,-4.084230048
5.6,-4.076801011
5.61,-4.069319911
5.62,-4.061781655
5.63,-4.054181157
5.64,-4.046513334
5.65,-4.038773117
5.66,-4.030955445
5.67,-4.023055275
5.68,-4.01506758
5.69,-4.006987353
5.7,-3.998809609
5.71,-3.990529394
5.72,-3.982141781
5.73,-3.973641878
5.74,-3.965024831
5.75,-3.95628583
5.76,-3.947420109
5.77,-3.938422953
5.78,-3.929289703
5.79,-3.920015761
5.8,-3.910596594
5.81,-3.901027741
5.82,-3.891304817
5.83,-3.88142352
5.84,-3.871379636
5.85,-3.861169043
5.86,-3.850787722
5.87,-3.840231759
5.88,-3.829497356
5.89,-3.818580827
5.9,-3.807478618
5.91,-3.796187304
5.92,-3.784703599
5.93,-3.77302436
5.94,-3.761146591
5.95,-3.749067455
5.96,-3.736784277
5.97,-3.724294543
5.98,-3.71159591
5.99,-3.698686209
6,-3.685563453
6.01,-3.67222583
6.02,-3.658671714
6.03,-3.644899661
6.04,-3.630908413
6.05,-3.616696898
6.06,-3.602264231
6.07,-3.587609708
6.08,-3.57273281
6.09,-3.557633192
6.1,-3.542310685
6.11,-3.526765289
6.12,-3.510997171
6.13,-3.495006654
6.14,-3.478794212
6.15,-3.462360465
6.16,-3.445706167
6.17,-3.428832201
6.18,-3.411739564
6.19,-3.394429369
6.2,-3.376902824
6.21,-3.35916123
6.22,-3.341205967
6.23,-3.323038489
6.24,-3.304660312
6.25,-3.286073004
6.26,-3.267278184
6.27,-3.248277505
6.28,-3.229072653
6.29,-3.209665341
6.3,-3.190057301
6.31,-3.170250282
6.32,-3.150246047
6.33,-3.130046368
6.34,-3.109653032
6.35,-3.089067833
6.36,-3.068292581
6.37,-3.0473291
6.38,-3.026179237
6.39,-3.004844864
6.4,-2.983327887
6.41,-2.961630255
6.42,-2.939753967
6.43,-2.917701085
6.44,-2.895473745
6.45,-2.87307417
6.46,-2.850504683
6.47,-2.827767719
6.48,-2.804865843
6.49,-2.781801766
6.5,-2.75857835
6.51,-2.735198633
6.52,-2.711665841
6.53,-2.687983397
6.54,-2.664154934
6.55,-2.640184306
6.56,-2.616075596
6.57,-2.591833115
6.58,-2.567461464
6.59,-2.54296543
6.6,-2.518350063
6.61,-2.493620661
6.62,-2.468782757
6.63,-2.443842122
6.64,-2.418804741
6.65,-2.393676802
6.66,-2.368464697
6.67,-2.343174996
6.68,-2.317814426
6.69,-2.292389851
6.7,-2.266908258
6.71,-2.241376732
6.72,-2.215802455
6.73,-2.190192669
6.74,-2.164554658
6.75,-2.138895741
6.76,-2.113223265
6.77,-2.087544579
6.78,-2.061867038
6.79,-2.036197997
6.8,-2.010544802
6.81,-1.984914801
6.82,-1.959315337
6.83,-1.933753766
6.84,-1.908237455
6.85,-1.882773802
6.86,-1.857370246
6.87,-1.832034283
6.88,-1.806773479
6.89,-1.781595491
6.9,-1.756508082
6.91,-1.731519136
6.92,-1.706636679
6.93,-1.681868891
6.94,-1.65722412
6.95,-1.632710893
6.96,-1.608337927
6.97,-1.584114133
6.98,-1.560048621
6.99,-1.536150697
7,-1.512429864
7.01,-1.488895808
7.02,-1.46555839
7.03,-1.44242763
7.04,-1.419513683
7.05,-1.396826822
7.06,-1.374377404
7.07,-1.352175843
7.08,-1.330232573
7.09,-1.308558016
7.1,-1.287162537
7.11,-1.266056409
7.12,-1.245249771
7.13,-1.224752585
7.14,-1.204574596
7.15,-1.184725292
7.16,-1.165213865
7.17,-1.146049175
7.18,-1.127239718
7.19,-1.108793594
7.2,-1.090718479
7.21,-1.073021606
7.22,-1.055709742
7.23,-1.038789175
7.24,-1.022265703
7.25,-1.00614463
7.26,-0.990430758
7.27,-0.975128392
7.28,-0.960241345
7.29,-0.945772944
7.3,-0.931726042
7.31,-0.918103032
7.32,-0.90490586
7.33,-0.892136045
7.34,-0.879794697
7.35,-0.867882535
7.36,-0.856399912
7.37,-0.84534683
7.38,-0.834722967
7.39,-0.824527694
7.4,-0.814760101
7.41,-0.805419013
7.42,-0.79650301
7.43,-0.788010448
7.44,-0.77993948
7.45,-0.772288067
7.46,-0.765054
7.47,-0.758234913
7.48,-0.751828299
7.49,-0.745831521
7.5,-0.740241828
7.51,-0.735056364
7.52,-0.730272177
7.53,-0.725886234
7.54,-0.721895422
7.55,-0.718296561
7.56,-0.715086412
7.57,-0.712261675
7.58,-0.709819005
7.59,-0.707755007
7.6,-0.706066244
7.61,-0.704749241
7.62,-0.703800486
7.63,-0.703216433
7.64,-0.702993499
7.65,-0.703128069
7.66,-0.7036165
7.67,-0.704455111
7.68,-0.705640189
7.69,-0.707167991
7.7,-0.709034736
7.71,-0.711236604
7.72,-0.713769739
7.73,-0.716630246
7.74,-0.719814182
7.75,-0.723317561
7.76,-0.727136349
7.77,-0.731266459
7.78,-0.735703748
7.79,-0.740444017
7.8,-0.745483005
7.81,-0.750816382
7.82,-0.756439755
7.83,-0.762348656
7.84,-0.768538541
7.85,-0.775004786
7.86,-0.78174269
7.87,-0.788747459
7.88,-0.796014214
7.89,-0.803537986
7.9,-0.811313709
7.91,-0.81933622
7.92,-0.827600261
7.93,-0.836100472
7.94,-0.844831391
7.95,-0.853787453
7.96,-0.862962995
7.97,-0.872352247
7.98,-0.881949338
7.99,-0.8917483
8,-0.901743064
8.01,-0.911927463
8.02,-0.922295242
8.03,-0.932840052
8.04,-0.943555463
8.05,-0.954434963
8.06,-0.965471965
8.07,-0.976659816
8.08,-0.987991801
8.09,-0.999461148
8.1,-1.011061044
8.11,-1.022784633
8.12,-1.034625032
8.13,-1.046575336
8.14,-1.058628631
8.15,-1.070778
8.16,-1.083016535
8.17,-1.095337343
8.18,-1.107733562
8.19,-1.120198368
8.2,-1.13272498
8.21,-1.145306677
8.22,-1.157936804
8.23,-1.170608779
8.24,-1.183316105
8.25,-1.196052377
8.26,-1.208811287
8.27,-1.221586638
8.28,-1.234372343
8.29,-1.247162436
8.3,-1.259951079
8.31,-1.272732559
8.32,-1.285501305
8.33,-1.29825188
8.34,-1.310978991
8.35,-1.323677491
8.36,-1.336342381
8.37,-1.348968809
8.38,-1.361552075
8.39,-1.374087631
8.4,-1.386571078
8.41,-1.39899817
8.42,-1.411364812
8.43,-1.423667056
8.44,-1.435901106
8.45,-1.448063309
8.46,-1.46015016
8.47,-1.472158294
8.48,-1.484084488
8.49,-1.495925656
8.5,-1.507678848
8.51,-1.519341243
8.52,-1.530910154
8.53,-1.542383017
8.54,-1.553757391
8.55,-1.565030957
8.56,-1.576201512
8.57,-1.587266966
8.58,-1.598225338
8.59,-1.609074759
8.6,-1.61981346
8.61,-1.630439774
8.62,-1.640952134
8.63,-1.651349066
8.64,-1.661629188
8.65,-1.67179121
8.66,-1.681833925
8.67,-1.691756213
8.68,-1.701557033
8.69,-1.711235424
8.7,-1.720790499
8.71,-1.730221448
8.72,-1.739527528
8.73,-1.748708068
8.74,-1.757762464
8.75,-1.766690173
8.76,-1.775490718
8.77,-1.784163682
8.78,-1.792708703
8.79,-1.80112548
8.8,-1.809413763
8.81,-1.817573356
8.82,-1.825604113
8.83,-1.833505939
8.84,-1.841278785
8.85,-1.848922647
8.86,-1.856437566
8.87,-1.863823626
8.88,-1.871080949
8.89,-1.878209701
8.9,-1.885210081
8.91,-1.892082326
8.92,-1.898826709
8.93,-1.905443535
8.94,-1.91193314
8.95,-1.918295893
8.96,-1.924532189
8.97,-1.930642453
8.98,-1.936627135
8.99,-1.942486711
9,-1.948221678
9.01,-1.953832559
9.02,-1.959319896
9.03,-1.964684249
9.04,-1.969926201
9.05,-1.975046346
9.06,-1.9800453
9.07,-1.98492369
9.08,-1.989682158
9.09,-1.994321356
9.1,-1.998841951
9.11,-2.003244616
9.12,-2.007530035
9.13,-2.0116989
9.14,-2.015751907
9.15,-2.01968976
9.16,-2.023513167
9.17,-2.027222837
9.18,-2.030819483
9.19,-2.03430382
9.2,-2.037676562
9.21,-2.040938421
9.22,-2.044090108
9.23,-2.047132332
9.24,-2.050065798
9.25,-2.052891205
9.26,-2.055609247
9.27,-2.058220611
9.28,-2.060725977
9.29,-2.063126017
9.3,-2.065421393
9.31,-2.067612757
9.32,-2.06970075
9.33,-2.071686002
9.34,-2.073569129
9.35,-2.075350735
9.36,-2.07703141
9.37,-2.078611728
9.38,-2.080092248
9.39,-2.081473514
9.4,-2.082756051
9.41,-2.083940367
9.42,-2.085026953
9.43,-2.086016278
9.44,-2.086908795
9.45,-2.087704934
9.46,-2.088405105
9.47,-2.089009697
9.48,-2.089519077
9.49,-2.089933588
9.5,-2.090253551
9.51,-2.090479262
9.52,-2.090610994
9.53,-2.090648994
9.54,-2.090593485
9.55,-2.090444662
9.56,-2.090202697
9.57,-2.089867731
9.58,-2.08943988
9.59,-2.088919232
9.6,-2.088305847
9.61,-2.087599754
9.62,-2.086800955
9.63,-2.085909423
9.64,-2.084925098
9.65,-2.083847892
9.66,-2.082677686
9.67,-2.081414329
9.68,-2.080057639
9.69,-2.0786074
9.7,-2.077063367
9.71,-2.075425259
9.72,-2.073692762
9.73,-2.071865532
9.74,-2.069943187
9.75,-2.067925313
9.76,-2.06581146
9.77,-2.063601146
9.78,-2.061293851
9.79,-2.058889019
9.8,-2.056386062
9.81,-2.053784352
9.82,-2.051083226
9.83,-2.048281985
9.84,-2.045379892
9.85,-2.042376173
9.86,-2.039270016
9.87,-2.036060573
9.88,-2.032746955
9.89,-2.029328237
9.9,-2.025803455
9.91,-2.022171605
9.92,-2.018431646
9.93,-2.014582494
9.94,-2.010623029
9.95,-2.006552091
9.96,-2.002368476
9.97,-1.998070945
9.98,-1.993658214
9.99,-1.989128962
10,-1.984481824
10.01,-1.979715395
10.02,-1.974828229
10.03,-1.969818837
10.04,-1.964685689
10.05,-1.959427212
10.06,-1.954041793
10.07,-1.948527772
10.08,-1.942883449
10.09,-1.93710708
10.1,-1.931196877
10.11,-1.925151009
10.12,-1.9189676
10.13,-1.912644728
10.14,-1.906180429
10.15,-1.899572691
10.16,-1.892819456
10.17,-1.885918622
10.18,-1.878868036
10.19,-1.871665502
10.2,-1.864308771
10.21,-1.856795549
10.22,-1.84912349
10.23,-1.841290199
10.24,-1.833293226
10.25,-1.825130073
10.26,-1.816798186
10.27,-1.808294955
10.28,-1.799617717
10.29,-1.790763751
10.3,-1.781730275
10.31,-1.772514449
10.32,-1.763113367
10.33,-1.753524061
10.34,-1.743743497
10.35,-1.733768573
10.36,-1.723596112
10.37,-1.713222869
10.38,-1.702645517
10.39,-1.691860654
10.4,-1.680864791
10.41,-1.669654359
10.42,-1.658225694
10.43,-1.646575042
10.44,-1.634698554
10.45,-1.622592275
10.46,-1.61025215
10.47,-1.59767401
10.48,-1.584853574
10.49,-1.571786441
10.5,-1.558468088
10.51,-1.544893862
10.52,-1.531058976
10.53,-1.516958508
10.54,-1.50258739
10.55,-1.487940408
10.56,-1.473012198
10.57,-1.457797239
10.58,-1.442289853
10.59,-1.426484202
10.6,-1.410374285
10.61,-1.393953935
10.62,-1.377216828
10.63,-1.360156473
10.64,-1.342766226
10.65,-1.325039293
10.66,-1.306968732
10.67,-1.288547474
10.68,-1.269768328
10.69,-1.250624003
10.7,-1.23110713
10.71,-1.211210279
10.72,-1.190926004
10.73,-1.170246863
10.74,-1.149165466
10.75,-1.127674525
10.76,-1.105766895
10.77,-1.083435644
10.78,-1.060674112
10.79,-1.037475984
10.8,-1.013835344
10.81,-0.989746833
10.82,-0.965205621
10.83,-0.940207575
10.84,-0.914749323
10.85,-0.888828353
10.86,-0.862443081
10.87,-0.835592956
10.88,-0.808278517
10.89,-0.780501476
10.9,-0.752264759
10.91,-0.723572543
10.92,-0.694430285
10.93,-0.66484472
10.94,-0.634823848
10.95,-0.604376894
10.96,-0.573514254
10.97,-0.542247415
10.98,-0.510588874
10.99,-0.478552021
11,-0.446151028
11.01,-0.413400727
11.02,-0.380316473
11.03,-0.346914022
11.04,-0.313209405
11.05,-0.279218804
11.06,-0.244958445
11.07,-0.210444499
11.08,-0.175692994
11.09,-0.140719745
11.1,-0.105540291
11.11,-0.070169862
11.12,-0.034623344
11.13,0.001084737
11.14,0.036940213
11.15,0.072929265
11.16,0.109038407
11.17,0.145254456
11.18,0.1815645
11.19,0.217955859
11.2,0.254416041
11.21,0.290932705
11.22,0.327493614
11.23,0.3640866
11.24,0.400699528
11.25,0.437320267
11.26,0.473936669
11.27,0.510536556
11.28,0.547107714
11.29,0.5836379
11.3,0.620114857
11.31,0.656526334
11.32,0.692860121
11.33,0.729104085
11.34,0.765246212
11.35,0.801274653
11.36,0.837177774
11.37,0.872944198
11.38,0.908562849
11.39,0.944022993
11.4,0.979314269
11.41,1.014426712
11.42,1.049350776
11.43,1.084077341
11.44,1.118597716
11.45,1.152903633
11.46,1.186987239
11.47,1.220841073
11.48,1.254458052
11.49,1.287831441
11.5,1.320954827
11.51,1.353822093
11.52,1.386427389
11.53,1.418765107
11.54,1.450829853
11.55,1.482616433
11.56,1.514119828
11.57,1.545335185
11.58,1.576257808
11.59,1.60688315
11.6,1.637206817
11.61,1.667224573
11.62,1.69693235
11.63,1.726326262
11.64,1.755402621
11.65,1.784157965
11.66,1.812589074
11.67,1.84069301
11.68,1.86846713
11.69,1.895909123
11.7,1.923017041
11.71,1.949789319
11.72,1.976224804
11.73,2.002322781
11.74,2.02808299
11.75,2.053505644
11.76,2.078591439
11.77,2.103341562
11.78,2.127757695
11.79,2.151842013
11.8,2.175597178
11.81,2.199026327
11.82,2.222133058
11.83,2.244921411
11.84,2.267395847
11.85,2.289561221
11.86,2.311422758
11.87,2.332986022
11.88,2.354256886
11.89,2.375241503
11.9,2.395946271
11.91,2.416377809
11.92,2.436542919
11.93,2.45644856
11.94,2.47610182
11.95,2.495509888
11.96,2.514680027
11.97,2.533619555
11.98,2.552335815
11.99,2.570836161
12,2.589127937
12.01,2.607218458
12.02,2.625115
12.03,2.64282478
12.04,2.660354948
12.05,2.677712578
12.06,2.694904654
12.07,2.711938064
12.08,2.728819598
12.09,2.745555935
12.1,2.762153647
12.11,2.778619186
12.12,2.79495889
12.13,2.811178978
12.14,2.827285547
12.15,2.843284573
12.16,2.859181912
12.17,2.8749833
12.18,2.890694352
12.19,2.906320564
12.2,2.921867317
12.21,2.937339874
12.22,2.952743386
12.23,2.968082892
12.24,2.983363322
12.25,2.998589499
12.26,3.013766138
12.27,3.028897851
12.28,3.043989155
12.29,3.059044466
12.3,3.074068103
12.31,3.089064289
12.32,3.104037156
12.33,3.118990749
12.34,3.133929023
12.35,3.14885585
12.36,3.163775015
12.37,3.178690218
12.38,3.193605078
12.39,3.20852313
12.4,3.223447834
12.41,3.238382569
12.42,3.253330636
12.43,3.26829526
12.44,3.283279585
12.45,3.298286678
12.46,3.313319528
12.47,3.328381046
12.48,3.343474066
12.49,3.35860134
12.5,3.373765541
12.51,3.38896926
12.52,3.404215005
12.53,3.4195052
12.54,3.434842182
12.55,3.4502282
12.56,3.465665414
12.57,3.48115589
12.58,3.496701599
12.59,3.512304417
12.6,3.527966117
12.61,3.543688371
12.62,3.559472744
12.63,3.575320695
12.64,3.591233567
12.65,3.607212592
12.66,3.623258883
12.67,3.639373433
12.68,3.655557112
12.69,3.67181066
12.7,3.688134693
12.71,3.704529694
12.72,3.72099601
12.73,3.737533854
12.74,3.7541433
12.75,3.770824283
12.76,3.787576597
12.77,3.804399895
12.78,3.821293685
12.79,3.838257333
12.8,3.855290064
12.81,3.872390958
12.82,3.889558956
12.83,3.906792855
12.84,3.924091316
12.85,3.941452862
12.86,3.958875881
12.87,3.97635863
12.88,3.993899237
