Time 31,Angle 31
1,-1.523275034
1.01,-1.550746268
1.02,-1.578199118
1.03,-1.605623738
1.04,-1.633010725
1.05,-1.660351105
1.06,-1.687636316
1.07,-1.714858187
1.08,-1.742008909
1.09,-1.769081016
1.1,-1.796067361
1.11,-1.822961083
1.12,-1.849755591
1.13,-1.876444535
1.14,-1.903021786
1.15,-1.929481412
1.16,-1.955817667
1.17,-1.982024966
1.18,-2.008097879
1.19,-2.034031115
1.2,-2.059819516
1.21,-2.085458051
1.22,-2.110941812
1.23,-2.136266015
1.24,-2.161425998
1.25,-2.186417224
1.26,-2.211235293
1.27,-2.235875941
1.28,-2.260335048
1.29,-2.284608641
1.3,-2.308692913
1.31,-2.332584226
1.32,-2.356279122
1.33,-2.379774322
1.34,-2.403066739
1.35,-2.426153485
1.36,-2.449031875
1.37,-2.471699429
1.38,-2.494153874
1.39,-2.516393147
1.4,-2.538415395
1.41,-2.560218971
1.42,-2.581802432
1.43,-2.603164535
1.44,-2.624304236
1.45,-2.645220674
1.46,-2.665913177
1.47,-2.686381243
1.48,-2.706624539
1.49,-2.72664289
1.5,-2.74643627
1.51,-2.766004795
1.52,-2.785348712
1.53,-2.804468389
1.54,-2.823364311
1.55,-2.842037066
1.56,-2.860487341
1.57,-2.878715909
1.58,-2.896723628
1.59,-2.91451143
1.6,-2.932080312
1.61,-2.949431336
1.62,-2.966565619
1.63,-2.983484329
1.64,-3.00018868
1.65,-3.016679929
1.66,-3.032959373
1.67,-3.04902834
1.68,-3.064888196
1.69,-3.080540334
1.7,-3.095986178
1.71,-3.111227177
1.72,-3.126264806
1.73,-3.141100567
1.74,-3.155735984
1.75,-3.170172608
1.76,-3.184412013
1.77,-3.198455796
1.78,-3.212305581
1.79,-3.225963017
1.8,-3.239429777
1.81,-3.252707564
1.82,-3.265798107
1.83,-3.278703163
1.84,-3.291424521
1.85,-3.303963998
1.86,-3.316323445
1.87,-3.328504745
1.88,-3.340509815
1.89,-3.352340605
1.9,-3.363999104
1.91,-3.375487335
1.92,-3.386807359
1.93,-3.397961278
1.94,-3.408951229
1.95,-3.41977939
1.96,-3.430447978
1.97,-3.440959252
1.98,-3.451315513
1.99,-3.461519098
2,-3.471572389
2.01,-3.481477807
2.02,-3.491237816
2.03,-3.50085492
2.04,-3.510331661
2.05,-3.519670625
2.06,-3.528874435
2.07,-3.537945756
2.08,-3.546887289
2.09,-3.555701774
2.1,-3.564391989
2.11,-3.572960747
2.12,-3.5814109
2.13,-3.58974533
2.14,-3.597966959
2.15,-3.606078737
2.16,-3.614083648
2.17,-3.621984709
2.18,-3.629784963
2.19,-3.637487486
2.2,-3.645095379
2.21,-3.652611772
2.22,-3.660039821
2.23,-3.667382703
2.24,-3.674643624
2.25,-3.681825809
2.26,-3.688932505
2.27,-3.695966981
2.28,-3.702932523
2.29,-3.709832438
2.3,-3.716670047
2.31,-3.723448691
2.32,-3.730171724
2.33,-3.736842514
2.34,-3.743464443
2.35,-3.750040905
2.36,-3.756575307
2.37,-3.763071064
2.38,-3.769531603
2.39,-3.775960356
2.4,-3.782360767
2.41,-3.788736284
2.42,-3.795090361
2.43,-3.80142646
2.44,-3.807748045
2.45,-3.814058586
2.46,-3.820361554
2.47,-3.82666042
2.48,-3.832958659
2.49,-3.839259743
2.5,-3.845567147
2.51,-3.851884341
2.52,-3.858214795
2.53,-3.864561975
2.54,-3.870929343
2.55,-3.877320357
2.56,-3.883738468
2.57,-3.890187123
2.58,-3.896669756
2.59,-3.903189795
2.6,-3.909750659
2.61,-3.916355753
2.62,-3.923008473
2.63,-3.929712199
2.64,-3.9364703
2.65,-3.943286125
2.66,-3.950163009
2.67,-3.957104268
2.68,-3.964113197
2.69,-3.97119307
2.7,-3.978347139
2.71,-3.985578628
2.72,-3.992890739
2.73,-4.000286642
2.74,-4.007769479
2.75,-4.015342359
2.76,-4.023008358
2.77,-4.030770513
2.78,-4.038631827
2.79,-4.046595257
2.8,-4.054663721
2.81,-4.06284009
2.82,-4.071127188
2.83,-4.079527786
2.84,-4.088044603
2.85,-4.096680304
2.86,-4.105437494
2.87,-4.114318715
2.88,-4.123326447
2.89,-4.1324631
2.9,-4.141731016
2.91,-4.151132465
2.92,-4.160669638
2.93,-4.170344648
2.94,-4.180159526
2.95,-4.19011622
2.96,-4.200216588
2.97,-4.210462399
2.98,-4.220855327
2.99,-4.231396953
3,-4.242088759
3.01,-4.252932124
3.02,-4.263928327
3.03,-4.275078539
3.04,-4.286383827
3.05,-4.297845148
3.06,-4.309463349
3.07,-4.321239165
3.08,-4.33317322
3.09,-4.345266021
3.1,-4.357517965
3.11,-4.369929331
3.12,-4.382500319
3.13,-4.395230915
3.14,-4.408121089
3.15,-4.421170666
3.16,-4.434379355
3.17,-4.447746757
3.18,-4.461272363
3.19,-4.474955552
3.2,-4.4887956
3.21,-4.502791676
3.22,-4.51694285
3.23,-4.531248086
3.24,-4.545706253
3.25,-4.560316126
3.26,-4.575076386
3.27,-4.589985623
3.28,-4.605042339
3.29,-4.620244953
3.3,-4.6355918
3.31,-4.651081132
3.32,-4.666711128
3.33,-4.682479887
3.34,-4.698385437
3.35,-4.714425731
3.36,-4.730598652
3.37,-4.746902016
3.38,-4.76333357
3.39,-4.779890992
3.4,-4.796571892
3.41,-4.813373815
3.42,-4.830294238
3.43,-4.847330569
3.44,-4.864480148
3.45,-4.881740243
3.46,-4.899108056
3.47,-4.916580711
3.48,-4.934155261
3.49,-4.951828678
3.5,-4.969597856
3.51,-4.987459608
3.52,-5.005410659
3.53,-5.023447648
3.54,-5.041567125
3.55,-5.059765543
3.56,-5.07803926
3.57,-5.096384535
3.58,-5.114797525
3.59,-5.133274283
3.6,-5.151810755
3.61,-5.170402781
3.62,-5.189046089
3.63,-5.2077363
3.64,-5.22646892
3.65,-5.245239349
3.66,-5.264042876
3.67,-5.28287468
3.68,-5.301729836
3.69,-5.320603314
3.7,-5.339489983
3.71,-5.358384617
3.72,-5.377281898
3.73,-5.39617642
3.74,-5.415062697
3.75,-5.433935167
3.76,-5.452788204
3.77,-5.471616118
3.78,-5.490413166
3.79,-5.509173562
3.8,-5.52789148
3.81,-5.546561067
3.82,-5.565176448
3.83,-5.583731738
3.84,-5.602221039
3.85,-5.620638465
3.86,-5.638978136
3.87,-5.657234187
3.88,-5.675400779
3.89,-5.693472103
3.9,-5.711442383
3.91,-5.729305885
3.92,-5.74705692
3.93,-5.764689846
3.94,-5.782199074
3.95,-5.79957907
3.96,-5.816824356
3.97,-5.833929514
3.98,-5.850889185
3.99,-5.86769807
4,-5.884350933
4.01,-5.900842597
4.02,-5.917167947
4.03,-5.933321928
4.04,-5.949299544
4.05,-5.965095857
4.06,-5.980705988
4.07,-5.996125112
4.08,-6.01134846
4.09,-6.026371317
4.1,-6.041189023
4.11,-6.055796965
4.12,-6.070190588
4.13,-6.084365384
4.14,-6.09831689
4.15,-6.112040676
4.16,-6.125532415
4.17,-6.138787794
4.18,-6.151802549
4.19,-6.164572469
4.2,-6.177093397
4.21,-6.189361227
4.22,-6.201371913
4.23,-6.213121463
4.24,-6.224605945
4.25,-6.235821484
4.26,-6.246764269
4.27,-6.257430554
4.28,-6.267816661
4.29,-6.277918985
4.3,-6.287733992
4.31,-6.297258226
4.32,-6.306488312
4.33,-6.315420959
4.34,-6.324052964
4.35,-6.332381212
4.36,-6.340402684
4.37,-6.348114457
4.38,-6.35551371
4.39,-6.362597725
4.4,-6.369363893
4.41,-6.375809713
4.42,-6.381932802
4.43,-6.38773089
4.44,-6.39320183
4.45,-6.398343597
4.46,-6.40315429
4.47,-6.407632139
4.48,-6.411775501
4.49,-6.415582869
4.5,-6.41905287
4.51,-6.422184268
4.52,-6.424975967
4.53,-6.427427011
4.54,-6.429536585
4.55,-6.43130402
4.56,-6.432728791
4.57,-6.433810518
4.58,-6.43454897
4.59,-6.434944062
4.6,-6.434995858
4.61,-6.434704571
4.62,-6.434070561
4.63,-6.433094339
4.64,-6.431776565
4.65,-6.430118047
4.66,-6.428119743
4.67,-6.425782756
4.68,-6.423108338
4.69,-6.420097886
4.7,-6.416752945
4.71,-6.413075199
4.72,-6.409066479
4.73,-6.404728754
4.74,-6.400064132
4.75,-6.395074859
4.76,-6.389763316
4.77,-6.384132015
4.78,-6.3781836
4.79,-6.371920841
4.8,-6.365346634
4.81,-6.358463994
4.82,-6.351276059
4.83,-6.343786078
4.84,-6.335997417
4.85,-6.327913546
4.86,-6.319538043
4.87,-6.310874588
4.88,-6.301926959
4.89,-6.292699029
4.9,-6.283194763
4.91,-6.273418212
4.92,-6.263373512
4.93,-6.253064882
4.94,-6.242496615
4.95,-6.23167308
4.96,-6.220598718
4.97,-6.209278038
4.98,-6.197715615
4.99,-6.185916086
5,-6.173884151
5.01,-6.161624567
5.02,-6.149142149
5.03,-6.136441769
5.04,-6.123528353
5.05,-6.110406879
5.06,-6.097082381
5.07,-6.083559944
5.08,-6.069844706
5.09,-6.055941858
5.1,-6.041856646
5.11,-6.02759437
5.12,-6.013160383
5.13,-5.998560099
5.14,-5.983798987
5.15,-5.968882577
5.16,-5.953816461
5.17,-5.938606292
5.18,-5.923257791
5.19,-5.907776744
5.2,-5.892169004
5.21,-5.876440498
5.22,-5.86059722
5.23,-5.844645238
5.24,-5.828590693
5.25,-5.8124398
5.26,-5.796198846
5.27,-5.779874191
5.28,-5.763472271
5.29,-5.746999586
5.3,-5.730462707
5.31,-5.713868275
5.32,-5.697222987
5.33,-5.6805336
5.34,-5.663806928
5.35,-5.64704983
5.36,-5.630269208
5.37,-5.613472002
5.38,-5.59666518
5.39,-5.579855731
5.4,-5.56305066
5.41,-5.546256977
5.42,-5.529481689
5.43,-5.51273179
5.44,-5.496014256
5.45,-5.479336031
5.46,-5.462704023
5.47,-5.446125092
5.48,-5.42960604
5.49,-5.413153608
5.5,-5.396774462
5.51,-5.38047519
5.52,-5.364262294
5.53,-5.348142178
5.54,-5.33212115
5.55,-5.316205413
5.56,-5.300401056
5.57,-5.284714056
5.58,-5.269150273
5.59,-5.253715442
5.6,-5.238415178
5.61,-5.223254968
5.62,-5.208240171
5.63,-5.19337602
5.64,-5.178667618
5.65,-5.164119941
5.66,-5.149737836
5.67,-5.135526022
5.68,-5.121489093
5.69,-5.107631517
5.7,-5.09395764
5.71,-5.080471686
5.72,-5.067177758
5.73,-5.054079841
5.74,-5.041181804
5.75,-5.028487403
5.76,-5.016000276
5.77,-5.00372396
5.78,-4.991661881
5.79,-4.979817354
5.8,-4.968193588
5.81,-4.956793685
5.82,-4.945620649
5.83,-4.934677381
5.84,-4.923966682
5.85,-4.913491252
5.86,-4.903253691
5.87,-4.893256497
5.88,-4.883502073
5.89,-4.873992721
5.9,-4.864730645
5.91,-4.855717952
5.92,-4.846956647
5.93,-4.838448637
5.94,-4.830195731
5.95,-4.822199635
5.96,-4.814461958
5.97,-4.806984205
5.98,-4.799767781
5.99,-4.792813989
6,-4.786124029
6.01,-4.779698999
6.02,-4.773539892
6.03,-4.767647596
6.04,-4.762022896
6.05,-4.756666474
6.06,-4.751578903
6.07,-4.746760653
6.08,-4.742212088
6.09,-4.737933467
6.1,-4.733924942
6.11,-4.730186561
6.12,-4.726718267
6.13,-4.723519899
6.14,-4.72059119
6.15,-4.717931771
6.16,-4.715541169
6.17,-4.71341881
6.18,-4.711564019
6.19,-4.70997602
6.2,-4.70865394
6.21,-4.707596805
6.22,-4.706803549
6.23,-4.706273009
6.24,-4.706003928
6.25,-4.70599496
6.26,-4.706244668
6.27,-4.706751527
6.28,-4.707513927
6.29,-4.708530173
6.3,-4.709798489
6.31,-4.711317019
6.32,-4.713083831
6.33,-4.715096917
6.34,-4.717354194
6.35,-4.719853513
6.36,-4.722592655
6.37,-4.725569336
6.38,-4.728781208
6.39,-4.732225865
6.4,-4.735900841
6.41,-4.739803616
6.42,-4.743931618
6.43,-4.748282225
6.44,-4.752852765
6.45,-4.757640525
6.46,-4.762642748
6.47,-4.767856636
6.48,-4.773279356
6.49,-4.778908039
6.5,-4.784739786
6.51,-4.790771666
6.52,-4.797000718
6.53,-4.803423962
6.54,-4.810038389
6.55,-4.816840972
6.56,-4.823828664
6.57,-4.830998403
6.58,-4.838347111
6.59,-4.845871695
6.6,-4.853569054
6.61,-4.861436076
6.62,-4.86946964
6.63,-4.877666619
6.64,-4.886023882
6.65,-4.894538293
6.66,-4.903206712
6.67,-4.912026002
6.68,-4.920993021
6.69,-4.930104629
6.7,-4.939357689
6.71,-4.948749064
6.72,-4.958275621
6.73,-4.967934232
6.74,-4.977721771
6.75,-4.987635118
6.76,-4.997671158
6.77,-5.007826783
6.78,-5.018098889
6.79,-5.028484381
6.8,-5.038980169
6.81,-5.049583172
6.82,-5.060290315
6.83,-5.071098532
6.84,-5.082004767
6.85,-5.093005968
6.86,-5.104099096
6.87,-5.11528112
6.88,-5.126549021
6.89,-5.137899787
6.9,-5.149330419
6.91,-5.160837929
6.92,-5.172419341
6.93,-5.184071692
6.94,-5.195792033
6.95,-5.207577427
6.96,-5.219424955
6.97,-5.231331714
6.98,-5.243294815
6.99,-5.255311392
7,-5.267378596
7.01,-5.279493597
7.02,-5.291653591
7.03,-5.303855795
7.04,-5.316097451
7.05,-5.328375828
7.06,-5.340688222
7.07,-5.353031959
7.08,-5.365404396
7.09,-5.377802923
7.1,-5.390224963
7.11,-5.402667977
7.12,-5.415129461
7.13,-5.427606951
7.14,-5.440098026
7.15,-5.452600304
7.16,-5.465111449
7.17,-5.477629169
7.18,-5.490151221
7.19,-5.502675408
7.2,-5.515199583
7.21,-5.527721651
7.22,-5.540239567
7.23,-5.55275134
7.24,-5.565255032
7.25,-5.577748761
7.26,-5.5902307
7.27,-5.602699077
7.28,-5.615152179
7.29,-5.627588348
7.3,-5.640005984
7.31,-5.652403547
7.32,-5.664779551
7.33,-5.677132569
7.34,-5.689461235
7.35,-5.701764237
7.36,-5.714040322
7.37,-5.726288293
7.38,-5.738507012
7.39,-5.750695395
7.4,-5.762852414
7.41,-5.774977098
7.42,-5.787068528
7.43,-5.799125838
7.44,-5.811148219
7.45,-5.823134911
7.46,-5.835085206
7.47,-5.846998447
7.48,-5.858874025
7.49,-5.870711381
7.5,-5.882510006
7.51,-5.894269433
7.52,-5.905989247
7.53,-5.917669074
7.54,-5.929308585
7.55,-5.940907497
7.56,-5.952465568
7.57,-5.963982599
7.58,-5.975458431
7.59,-5.986892947
7.6,-5.99828607
7.61,-6.00963776
7.62,-6.020948019
7.63,-6.032216885
7.64,-6.043444434
7.65,-6.05463078
7.66,-6.065776072
7.67,-6.076880496
7.68,-6.087944275
7.69,-6.098967667
7.7,-6.109950964
7.71,-6.120894494
7.72,-6.13179862
7.73,-6.14266374
7.74,-6.153490285
7.75,-6.164278723
7.76,-6.175029554
7.77,-6.185743314
7.78,-6.196420571
7.79,-6.207061931
7.8,-6.217668031
7.81,-6.228239545
7.82,-6.23877718
7.83,-6.249281679
7.84,-6.259753818
7.85,-6.270194412
7.86,-6.280604306
7.87,-6.290984384
7.88,-6.301335566
7.89,-6.311658804
7.9,-6.321955091
7.91,-6.332225452
7.92,-6.342470951
7.93,-6.352692689
7.94,-6.362891802
7.95,-6.373069465
7.96,-6.383226889
7.97,-6.393365324
7.98,-6.403486056
7.99,-6.41359041
8,-6.423679749
8.01,-6.433755475
8.02,-6.443819027
8.03,-6.453871884
8.04,-6.463915562
8.05,-6.473951616
8.06,-6.483981642
8.07,-6.494007271
8.08,-6.504030175
8.09,-6.514052064
8.1,-6.524074687
8.11,-6.53409983
8.12,-6.544129318
8.13,-6.554165015
8.14,-6.56420882
8.15,-6.574262671
8.16,-6.584328542
8.17,-6.594408444
8.18,-6.604504424
8.19,-6.614618564
8.2,-6.624752978
8.21,-6.634909818
8.22,-6.645091265
8.23,-6.655299535
8.24,-6.665536872
8.25,-6.675805552
8.26,-6.686107878
8.27,-6.696446181
8.28,-6.706822815
8.29,-6.717240162
8.3,-6.727700623
8.31,-6.73820662
8.32,-6.748760593
8.33,-6.759364998
8.34,-6.770022305
8.35,-6.780734993
8.36,-6.791505551
8.37,-6.802336473
8.38,-6.813230253
8.39,-6.824189387
8.4,-6.835216364
8.41,-6.846313664
8.42,-6.857483754
8.43,-6.868729085
8.44,-6.880052086
8.45,-6.891455159
8.46,-6.902940676
8.47,-6.914510972
8.48,-6.92616834
8.49,-6.937915026
8.5,-6.949753222
8.51,-6.961685061
8.52,-6.97371261
8.53,-6.985837862
8.54,-6.998062733
8.55,-7.010389053
8.56,-7.022818558
8.57,-7.035352885
8.58,-7.047993563
8.59,-7.060742008
8.6,-7.073599514
8.61,-7.086567244
8.62,-7.099646228
8.63,-7.112837356
8.64,-7.126141363
8.65,-7.139558832
8.66,-7.153090185
8.67,-7.166735674
8.68,-7.180495378
8.69,-7.194369201
8.7,-7.208356862
8.71,-7.222457897
8.72,-7.23667165
8.73,-7.250997276
8.74,-7.265433736
8.75,-7.279979798
8.76,-7.294634036
8.77,-7.309394832
8.78,-7.324260374
8.79,-7.339228666
8.8,-7.354297522
8.81,-7.369464578
8.82,-7.384727295
8.83,-7.400082964
8.84,-7.415528711
8.85,-7.43106151
8.86,-7.446678186
8.87,-7.462375428
8.88,-7.478149793
8.89,-7.493997723
8.9,-7.509915549
8.91,-7.525899505
8.92,-7.541945736
8.93,-7.558050312
8.94,-7.574209236
8.95,-7.590418459
8.96,-7.606673884
8.97,-7.622971381
8.98,-7.6393068
8.99,-7.655675973
9,-7.672074728
9.01,-7.688498897
9.02,-7.704944325
9.03,-7.721406875
9.04,-7.73788244
9.05,-7.754366942
9.06,-7.770856344
9.07,-7.787346653
9.08,-7.803833922
9.09,-7.820314257
9.1,-7.836783818
9.11,-7.85323882
9.12,-7.869675538
9.13,-7.886090306
9.14,-7.902479517
9.15,-7.918839624
9.16,-7.935167137
9.17,-7.951458626
9.18,-7.967710715
9.19,-7.983920084
9.2,-8.000083464
9.21,-8.016197637
9.22,-8.032259429
9.23,-8.048265711
9.24,-8.064213397
9.25,-8.080099434
9.26,-8.095920807
9.27,-8.111674531
9.28,-8.127357646
9.29,-8.14296722
9.3,-8.158500342
9.31,-8.173954117
9.32,-8.189325666
9.33,-8.204612127
9.34,-8.219810643
9.35,-8.234918366
9.36,-8.249932459
9.37,-8.264850085
9.38,-8.279668412
9.39,-8.294384611
9.4,-8.308995854
9.41,-8.323499312
9.42,-8.337892158
9.43,-8.352171567
9.44,-8.366334713
9.45,-8.380378773
9.46,-8.394300926
9.47,-8.408098355
9.48,-8.421768247
9.49,-8.435307798
9.5,-8.448714209
9.51,-8.461984693
9.52,-8.475116477
9.53,-8.4881068
9.54,-8.500952919
9.55,-8.51365211
9.56,-8.526201672
9.57,-8.538598925
9.58,-8.550841218
9.59,-8.562925931
9.6,-8.574850471
9.61,-8.586612282
9.62,-8.598208844
9.63,-8.609637675
9.64,-8.620896335
9.65,-8.631982424
9.66,-8.64289359
9.67,-8.653627526
9.68,-8.664181974
9.69,-8.674554725
9.7,-8.684743624
9.71,-8.694746563
9.72,-8.704561495
9.73,-8.714186423
9.74,-8.723619408
9.75,-8.732858566
9.76,-8.741902071
9.77,-8.750748157
9.78,-8.759395112
9.79,-8.767841287
9.8,-8.776085087
9.81,-8.784124981
9.82,-8.791959493
9.83,-8.799587207
9.84,-8.807006767
9.85,-8.814216875
9.86,-8.82121629
9.87,-8.828003832
9.88,-8.834578376
9.89,-8.840938857
9.9,-8.847084264
9.91,-8.853013647
9.92,-8.858726108
9.93,-8.864220808
9.94,-8.869496962
9.95,-8.874553839
9.96,-8.879390766
9.97,-8.884007121
9.98,-8.888402336
9.99,-8.892575898
10,-8.896527346
10.01,-8.90025627
10.02,-8.903762314
10.03,-8.907045174
10.04,-8.910104596
10.05,-8.912940378
10.06,-8.915552368
10.07,-8.917940464
10.08,-8.920104617
10.09,-8.922044824
10.1,-8.923761134
10.11,-8.925253647
10.12,-8.926522509
10.13,-8.927567918
10.14,-8.928390118
10.15,-8.928989405
10.16,-8.929366123
10.17,-8.929520663
10.18,-8.929453467
10.19,-8.929165023
10.2,-8.928655871
10.21,-8.927926597
10.22,-8.926977837
10.23,-8.925810274
10.24,-8.924424642
10.25,-8.922821721
10.26,-8.921002344
10.27,-8.918967389
10.28,-8.916717784
10.29,-8.914254509
10.3,-8.91157859
10.31,-8.908691105
10.32,-8.90559318
10.33,-8.902285993
10.34,-8.89877077
10.35,-8.89504879
10.36,-8.891121381
10.37,-8.886989922
10.38,-8.882655844
10.39,-8.878120629
10.4,-8.873385812
10.41,-8.868452979
10.42,-8.863323768
10.43,-8.85799987
10.44,-8.85248303
10.45,-8.846775045
10.46,-8.840877766
10.47,-8.834793096
10.48,-8.828522995
10.49,-8.822069474
10.5,-8.815434599
10.51,-8.808620492
10.52,-8.801629327
10.53,-8.794463334
10.54,-8.787124795
10.55,-8.779616048
10.56,-8.771939487
10.57,-8.764097555
10.58,-8.756092753
10.59,-8.747927631
10.6,-8.739604796
10.61,-8.731126904
10.62,-8.722496664
10.63,-8.713716833
10.64,-8.704790222
10.65,-8.695719687
10.66,-8.686508134
10.67,-8.677158514
10.68,-8.667673824
10.69,-8.658057106
10.7,-8.64831144
10.71,-8.638439952
10.72,-8.628445802
10.73,-8.618332191
10.74,-8.608102352
10.75,-8.597759551
10.76,-8.587307087
10.77,-8.576748285
10.78,-8.566086499
10.79,-8.555325104
10.8,-8.544467497
10.81,-8.533517094
10.82,-8.52247733
10.83,-8.511351652
10.84,-8.500143518
10.85,-8.488856396
10.86,-8.477493758
10.87,-8.466059086
10.88,-8.454555859
10.89,-8.442987558
10.9,-8.431357659
10.91,-8.419669636
10.92,-8.407926954
10.93,-8.396133072
10.94,-8.384291437
10.95,-8.372405485
10.96,-8.360478638
10.97,-8.348514304
10.98,-8.336515872
10.99,-8.324486719
11,-8.3124302
11.01,-8.300349654
11.02,-8.2882484
11.03,-8.27612974
11.04,-8.263996953
11.05,-8.2518533
11.06,-8.239702021
11.07,-8.227546339
11.08,-8.215389456
11.09,-8.203234555
11.1,-8.191084802
11.11,-8.178943345
11.12,-8.166813316
11.13,-8.154697827
11.14,-8.14259998
11.15,-8.130522859
11.16,-8.118469534
11.17,-8.106443064
11.18,-8.094446495
11.19,-8.082482861
11.2,-8.070555189
11.21,-8.058666491
11.22,-8.046819773
11.23,-8.035018033
11.24,-8.02326426
11.25,-8.011561434
11.26,-7.999912531
11.27,-7.988320516
11.28,-7.976788348
11.29,-7.965318981
11.3,-7.953915357
11.31,-7.942580413
11.32,-7.931317076
11.33,-7.920128263
11.34,-7.909016881
11.35,-7.897985826
11.36,-7.88703798
11.37,-7.87617621
11.38,-7.86540337
11.39,-7.854722292
11.4,-7.844135791
11.41,-7.833646661
11.42,-7.82325767
11.43,-7.81297156
11.44,-7.802791046
11.45,-7.79271881
11.46,-7.782757501
11.47,-7.772909732
11.48,-7.763178074
11.49,-7.75356506
11.5,-7.744073175
11.51,-7.734704856
11.52,-7.72546249
11.53,-7.716348411
11.54,-7.707364893
11.55,-7.698514155
11.56,-7.689798349
11.57,-7.681219565
11.58,-7.672779825
11.59,-7.664481077
11.6,-7.656325201
11.61,-7.648313998
11.62,-7.640449193
11.63,-7.632732429
11.64,-7.625165271
11.65,-7.617749195
11.66,-7.610485597
11.67,-7.603375781
11.68,-7.596420966
11.69,-7.589622278
11.7,-7.582980755
11.71,-7.576497342
11.72,-7.57017289
11.73,-7.564008159
11.74,-7.558003813
11.75,-7.552160423
11.76,-7.546478466
11.77,-7.540958325
11.78,-7.535600287
11.79,-7.530404548
11.8,-7.525371208
11.81,-7.520500276
11.82,-7.515791668
11.83,-7.511245208
11.84,-7.506860632
11.85,-7.502637585
11.86,-7.498575622
11.87,-7.494674214
11.88,-7.490932744
11.89,-7.487350512
11.9,-7.483926734
11.91,-7.480660546
11.92,-7.477551001
11.93,-7.474597076
11.94,-7.471797672
11.95,-7.469151613
11.96,-7.46665765
11.97,-7.464314464
11.98,-7.462120667
11.99,-7.460074798
12,-7.458175337
12.01,-7.456420694
12.02,-7.45480922
12.03,-7.453339205
12.04,-7.452008879
12.05,-7.450816417
12.06,-7.449759938
12.07,-7.448837508
12.08,-7.448047143
12.09,-7.447386808
12.1,-7.446854423
12.11,-7.446447859
12.12,-7.446164947
12.13,-7.446003474
12.14,-7.445961187
12.15,-7.446035794
12.16,-7.446224968
12.17,-7.446526347
12.18,-7.446937536
12.19,-7.447456107
12.2,-7.448079604
12.21,-7.448805542
12.22,-7.449631412
12.23,-7.450554679
12.24,-7.451572785
12.25,-7.452683151
12.26,-7.453883178
12.27,-7.45517025
12.28,-7.456541734
12.29,-7.457994981
12.3,-7.45952733
12.31,-7.461136109
12.32,-7.462818634
12.33,-7.464572212
12.34,-7.466394143
12.35,-7.468281722
12.36,-7.470232237
12.37,-7.472242976
12.38,-7.474311222
12.39,-7.476434259
12.4,-7.478609372
12.41,-7.480833846
12.42,-7.483104971
12.43,-7.48542004
12.44,-7.487776354
12.45,-7.490171218
12.46,-7.492601946
12.47,-7.49506586
12.48,-7.497560293
12.49,-7.500082589
12.5,-7.502630102
12.51,-7.505200201
12.52,-7.507790268
12.53,-7.510397699
12.54,-7.513019906
12.55,-7.515654315
12.56,-7.518298374
12.57,-7.520949542
12.58,-7.523605302
12.59,-7.526263153
12.6,-7.528920613
12.61,-7.531575222
12.62,-7.53422454
12.63,-7.536866146
12.64,-7.539497644
12.65,-7.542116657
12.66,-7.544720831
12.67,-7.547307835
12.68,-7.54987536
12.69,-7.552421122
12.7,-7.554942857
12.71,-7.557438326
12.72,-7.559905315
