Time,Angle
0.008,-12.34116055
0.016,-50.01186139
0.024,-56.30696756
0.032,-59.27001569
0.04,-57.04787397
0.048,-41.37799917
0.056,-17.58336594
0.064,1.857649986
0.072,20.7239425
0.08,-44.64399428
0.088,36.76578258
0.096,84.75536889
0.104,137.1397234
0.112,168.9545235
0.12,173.9620325
0.128,147.3750713
0.136,126.8075593
0.144,125.2893947
0.152,127.0472528
0.16,130.5890127
0.168,153.4322229
0.176,178.719612
0.184,196.9795921
0.192,212.6130725
0.2,205.5618683
0.208,246.8970657
0.216,301.4865354
0.224,344.3205506
0.232,360.0609534
0.24,341.462473
0.248,307.9485769
0.256,305.9700429
0.264,304.3884209
0.272,303.8457856
0.28,318.8939675
0.288,345.7846055
0.296,365.01793
0.304,385.1293059
0.312,343.3558237
0.32,405.5510894
0.328,456.5086176
0.336,509.6795869
0.344,537.0957292
0.352,535.8255175
0.36,497.7335464
0.368,484.919482
0.376,483.4511848
0.384,482.438759
0.392,485.1489567
0.4,510.1288116
0.408,537.3949841
0.416,557.7053327
0.424,573.3316681
0.432,570.0969594
0.44,611.3523233
0.448,666.7101642
0.456,707.0871071
0.464,722.4289135
0.472,701.2137176
0.48,665.6382289
0.488,664.7406377
0.496,659.2133759
0.504,662.5326549
0.512,681.2725604
0.52,705.8219685
0.528,725.044796
0.536,744.2207751
0.544,695.4081671
0.552,766.474698
0.56,814.2415231
0.568,864.6672006
0.576,892.786418
0.584,893.548745
0.592,861.8162779
0.6,845.7587048
0.608,843.292491
0.616,844.5932404
0.624,855.2970826
0.632,877.2416818
0.64,896.6157608
0.648,913.2528309
0.656,931.1418035
0.664,920.0794317
0.672,964.64147
0.68,1018.2797
0.688,1059.745976
0.696,1076.212936
0.704,1061.70549
0.712,1029.759843
0.72,1026.80426
0.728,1023.82683
0.736,1027.131015
0.744,1045.298019
0.752,1067.939102
0.76,1084.942436
0.768,1103.546079
0.776,1055.847692
0.784,1123.092206
0.792,1168.195445
0.8,1219.736338
0.808,1251.267476
0.816,1255.396706
0.824,1226.163308
0.832,1206.112444
0.84,1204.9794
0.848,1203.409112
0.856,1215.911479
0.864,1236.082871
0.872,1251.918724
0.88,1266.714837
0.888,1287.265579
0.896,1242.239936
0.904,1313.121566
