Time,Angle
0.008,0.640008576
0.016,0.658335531
0.024,0.662442691
0.032,0.611771842
0.04,0.510296428
0.048,0.369203871
0.056,0.289128716
0.064,0.302589064
0.072,0.371542551
0.08,0.482905307
0.088,0.588530042
0.096,0.614504659
0.104,0.581166906
0.112,0.531601872
0.12,0.548330536
0.128,0.630375204
0.136,0.736084135
0.144,0.791568109
0.152,0.757867314
0.16,0.670287158
0.168,0.616109579
0.176,0.636640634
0.184,0.713039019
0.192,0.776749988
0.2,0.804348085
0.208,0.781174951
0.216,0.725500642
0.224,0.665402973
0.232,0.632215476
0.24,0.629698606
0.248,0.618327819
0.256,0.56686878
0.264,0.461371872
0.272,0.339626713
0.28,0.290004457
0.288,0.315700565
0.296,0.405510541
0.304,0.528128001
0.312,0.597367275
0.32,0.592827146
0.328,0.547402727
0.336,0.530086975
0.344,0.587619977
0.352,0.680782692
0.36,0.760965124
0.368,0.775448648
0.376,0.71400723
0.384,0.64271882
0.392,0.627540038
0.4,0.673965466
0.408,0.745798557
0.416,0.790814321
0.424,0.794027459
0.432,0.755368673
0.44,0.695731872
0.448,0.650142936
0.456,0.635084513
0.464,0.646191919
0.472,0.634091717
0.48,0.569895995
0.488,0.449298253
0.496,0.325530882
0.504,0.285044138
0.512,0.322198884
0.52,0.414434168
0.528,0.532777957
0.536,0.596563671
0.544,0.588159934
0.552,0.538727872
0.56,0.517436047
0.568,0.569635793
0.576,0.662174673
0.584,0.749517624
0.592,0.777782748
0.6,0.728805962
0.608,0.653188114
0.616,0.623506272
0.624,0.656990894
0.632,0.730301099
0.64,0.787582234
0.648,0.801494201
0.656,0.767716936
0.664,0.708269665
0.672,0.656846514
0.68,0.640908552
0.688,0.663137676
0.696,0.689798193
0.704,0.670738109
0.712,0.585292516
0.72,0.460470278
0.728,0.333454244
0.736,0.291463958
0.744,0.327397709
0.752,0.407607347
0.76,0.522146593
0.768,0.607244837
0.776,0.614635319
0.784,0.565114392
0.792,0.522512549
0.8,0.560017222
0.808,0.656332593
0.816,0.760757993
0.824,0.798214853
0.832,0.740717736
0.84,0.649548442
0.848,0.612673051
0.856,0.652456566
0.864,0.737235163
0.872,0.796516527
0.88,0.807553034
0.888,0.770611224
0.896,0.706852896
0.904,0.653085545
0.912,0.632858402
0.92,0.645452604
0.928,0.649326613
0.936,0.606754386
0.944,0.509945252
0.952,0.371803586
0.96,0.289495494
0.968,0.297827708
0.976,0.369945619
0.984,0.48454289
0.992,0.58294663
1,0.601585296
1.008,0.561958476
1.016,0.515420803
1.024,0.536066519
1.032,0.61857715
1.04,0.716306043
1.048,0.77853846
1.056,0.759335496
1.064,0.682464312
1.072,0.628281897
1.08,0.638531132
1.088,0.696762298
1.096,0.770648756
1.104,0.803540457
1.112,0.784317748
1.12,0.731615067
1.128,0.675447365
1.136,0.648849744
1.144,0.662619606
1.152,0.705405128
1.16,0.732707566
1.168,0.717415508
1.176,0.649859076
1.184,0.539166847
1.192,0.419101656
1.2,0.327373925
1.208,0.315591395
1.216,0.356647887
1.224,0.437663497
1.232,0.562287744
1.24,0.626834136
1.248,0.606403447
1.256,0.53901538
1.264,0.514042271
1.272,0.584503811
1.28,0.699961883
1.288,0.783907427
1.296,0.784406087
1.304,0.707684941
1.312,0.631314778
1.32,0.623391782
1.328,0.681631203
1.336,0.759373254
1.344,0.800388727
1.352,0.793902849
1.36,0.749506017
1.368,0.691514701
1.376,0.648871524
1.384,0.643223655
1.392,0.673112406
1.4,0.69979685
1.408,0.673909328
1.416,0.579742268
1.424,0.438921593
1.432,0.314037854
1.44,0.288546078
1.448,0.337773995
1.456,0.433133181
1.464,0.562223056
1.472,0.636849923
1.48,0.63461075
1.488,0.580613085
1.496,0.550840937
1.504,0.602603811
1.512,0.697649101
1.52,0.777871578
1.528,0.780674665
1.536,0.714612452
1.544,0.646072552
1.552,0.638971579
1.56,0.691788323
1.568,0.753779537
1.576,0.787639319
1.584,0.781963824
1.592,0.742290649
1.6,0.690832575
1.608,0.65409479
1.616,0.645530739
1.624,0.654911585
1.632,0.638100102
1.64,0.568623577
1.648,0.44441058
1.656,0.324061647
1.664,0.290581994
1.672,0.332475934
1.68,0.430966873
1.688,0.559250053
1.696,0.62379508
1.704,0.616328719
1.712,0.567375412
1.72,0.552863153
1.728,0.61427727
1.736,0.70719758
1.744,0.779788585
1.752,0.771759311
1.76,0.702041966
1.768,0.638648491
1.776,0.641447716
1.784,0.702569169
1.792,0.762391181
1.8,0.792931038
1.808,0.779285943
1.816,0.733271395
1.824,0.680643747
1.832,0.647990712
1.84,0.645978795
1.848,0.663272774
1.856,0.650483221
1.864,0.581284305
1.872,0.462630385
1.88,0.333885668
1.888,0.288414573
1.896,0.320711436
1.904,0.404464497
1.912,0.521744715
1.92,0.597121222
1.928,0.596218525
1.936,0.547482306
1.944,0.515737703
1.952,0.560857364
1.96,0.656188341
1.968,0.75042534
1.976,0.791291487
1.984,0.74094972
1.992,0.655848918
2,0.617954416
2.008,0.652487681
2.016,0.733141141
2.024,0.793453433
2.032,0.809809129
2.04,0.776293113
2.048,0.715144644
2.056,0.659323706
2.064,0.640478635
2.072,0.656683982
2.08,0.671136395
2.088,0.639289523
2.096,0.54437428
2.104,0.402173294
2.112,0.301855059
2.12,0.296733265
2.128,0.359996164
2.136,0.470575712
2.144,0.593001312
2.152,0.641221061
2.16,0.625728493
2.168,0.578620013
2.176,0.582817521
2.184,0.65172858
2.192,0.744267425
2.2,0.784634451
2.208,0.746635494
2.216,0.676509673
2.224,0.641675465
2.232,0.670151982
2.24,0.730314726
2.248,0.773532739
2.256,0.783944517
2.264,0.758205849
2.272,0.711403077
2.28,0.670436439
2.288,0.647687046
2.296,0.637634639
2.304,0.610735786
2.312,0.54462716
2.32,0.431135308
2.328,0.327596023
2.336,0.299456318
2.344,0.340595091
2.352,0.437871123
2.36,0.557158037
2.368,0.605608774
2.376,0.586028056
2.384,0.535103839
2.392,0.534597912
2.4,0.605471083
2.408,0.699992586
2.416,0.771839081
2.424,0.768333311
2.432,0.701956983
